player_id,season,week,pred_vol,p_start,p_boom,hit_start,hit_boom,stratum,p_start_platt,p_start_iso,p_start_strat_platt,p_start_strat_iso,p_start_platt_vol,p_boom_platt,p_boom_iso,p_boom_strat_platt,p_boom_strat_iso,p_boom_platt_vol
00-0029273,2016,14,7.671304609141381,0.0685,0.0105,FALSE,FALSE,exante_low,0.09061889912540744,0.15502183406113537,0.17917479903680783,0.12090163934426229,0.1409597292613335,0.03680596636071176,0.07511737089201878,0.09181498975579108,0.044534412955465584,0.0931899190856256
00-0029613,2016,14,18.26178273847019,0.4,0.1585,TRUE,FALSE,exante_high,0.3320374672414737,0.28174603174603174,0.3538442243988649,0.2845786963434022,0.4039206258223739,0.16454955555301248,0.11594202898550725,0.1946381981166324,0.16445623342175067,0.23549265293103683
00-0029615,2016,14,17.448067490109743,0.3845,0.1695,TRUE,FALSE,exante_high,0.3216085416242993,0.28174603174603174,0.3419424298204696,0.2845786963434022,0.33198733228738714,0.1709364494105154,0.1276595744680851,0.20085670265235242,0.16445623342175067,0.14816632658908338
00-0030288,2016,14,9.581640136418672,0.103,0.018,FALSE,FALSE,exante_low,0.12118827807237004,0.15502183406113537,0.12063203392203686,0.12090163934426229,0.16192323701302766,0.049596108036199106,0.07511737089201878,0.05516751342642986,0.044534412955465584,0.10696150911160272
00-0030414,2016,14,18.083355812535675,0.44,0.194,FALSE,FALSE,exante_high,0.35911566721715554,0.37349397590361444,0.384707106948313,0.37349397590361444,0.30976385646732046,0.18467834405310565,0.15723270440251572,0.21410102695551278,0.16445623342175067,0.158301205839384
00-0030432,2016,14,11.541261572360908,0.1305,0.037,FALSE,FALSE,exante_mid,0.14356288601601366,0.15502183406113537,0.257261093821492,0.1619047619047619,0.24758262216275723,0.07370980485879014,0.07692307692307693,0.10755074897671905,0.07066666666666667,0.09490704687012991
00-0030496,2016,14,25.929473886916274,0.785,0.5075,TRUE,TRUE,exante_high,0.6319794065429957,0.7857142857142857,0.6834930468732342,0.7857142857142857,0.6074080997497356,0.3416590194546287,0.5,0.3566179281400728,0.5,0.5589168610471004
00-0030513,2016,14,18.35462613597832,0.3655,0.138,TRUE,FALSE,exante_high,0.30885066709253706,0.28174603174603174,0.3273777420060916,0.2845786963434022,0.4855185969018901,0.15220110700448225,0.11594202898550725,0.1824918532999853,0.16445623342175067,0.2964486728504009
00-0030656,2016,14,15.35960068440616,0.311,0.1275,FALSE,FALSE,exante_high,0.27223968299896684,0.21935483870967742,0.2856019252460643,0.2845786963434022,0.2331853544187203,0.14560956252218166,0.10805084745762712,0.17593669437038217,0.16445623342175067,0.08765847236906787
00-0030874,2016,14,7.219389808111557,0.0615,0.0095,FALSE,FALSE,exante_low,0.08392728554508036,0.15502183406113537,0.19753343705692267,0.12090163934426229,0.13859833471264826,0.0348164438805977,0.05555555555555555,0.10063912583483796,0.044534412955465584,0.08649983528077462
00-0031045,2016,14,17.61580307981857,0.35,0.1235,TRUE,TRUE,exante_high,0.2984513039656064,0.28174603174603174,0.3155052074127405,0.2845786963434022,0.4198908151081504,0.1430433946563291,0.10805084745762712,0.1733703838514662,0.16445623342175067,0.2575296911089098
00-0031062,2016,14,7.953754575904178,0.1185,0.0455,FALSE,FALSE,exante_low,0.13396794710213178,0.15502183406113537,0.10426124436598824,0.12090163934426229,0.056323951042231986,0.08255684185114465,0.0784313725490196,0.021870637898250462,0.044534412955465584,0.010442747436202375
00-0031075,2016,14,11.686797428666663,0.144,0.037,FALSE,FALSE,exante_mid,0.1540952887455173,0.15502183406113537,0.22540698304101964,0.1619047619047619,0.22209060368936578,0.07370980485879014,0.07692307692307693,0.10755074897671905,0.07066666666666667,0.10191407775138406
00-0031285,2016,14,19.95818528183402,0.503,0.273,FALSE,FALSE,exante_high,0.40259966603581665,0.40476190476190477,0.43404840354504876,0.40476190476190477,0.42898892742042866,0.22593603725542785,0.24369747899159663,0.2529131477415303,0.24369747899159663,0.20223353418603432
00-0031301,2016,14,18.12928775607931,0.4195,0.1575,TRUE,TRUE,exante_high,0.34520197587477586,0.2962962962962963,0.36885768243477524,0.2962962962962963,0.350821253496246,0.1639612851107626,0.11594202898550725,0.1940633179014338,0.16445623342175067,0.2249025348366095
00-0031375,2016,14,14.74242293093016,0.3095,0.148,FALSE,FALSE,exante_high,0.2712284294561165,0.21935483870967742,0.28444938918556567,0.2845786963434022,0.18136756050532069,0.1583035721621243,0.11594202898550725,0.18851549492766118,0.16445623342175067,0.04939992531707494
00-0031376,2016,14,16.09149734815207,0.319,0.1205,FALSE,FALSE,exante_high,0.2776278308345371,0.21935483870967742,0.29174466131752647,0.2845786963434022,0.2951970562828234,0.14109719496858786,0.10805084745762712,0.17141855226994926,0.16445623342175067,0.1369301000203614
00-0031390,2016,14,15.06354213346012,0.346,0.1715,FALSE,FALSE,exante_high,0.29576734084790895,0.28174603174603174,0.3124414099067718,0.2845786963434022,0.16046501600348734,0.17208201326799902,0.1276595744680851,0.20196770320131802,0.16445623342175067,0.04451635131130067
00-0031590,2016,14,18.358083439618333,0.383,0.1445,FALSE,FALSE,exante_high,0.3206005117451506,0.28174603174603174,0.3407917796603282,0.2845786963434022,0.45013946935195687,0.15618578058800925,0.11594202898550725,0.18642982868581318,0.16445623342175067,0.27907468518326123
00-0031665,2016,14,11.623696544501898,0.2005,0.077,FALSE,FALSE,exante_mid,0.19595819191708388,0.2006269592476489,0.13657720894696823,0.1619047619047619,0.11337805924977101,0.11016611035857081,0.10714285714285714,0.041170017216669116,0.07066666666666667,0.030350753295033523
00-0031682,2016,14,10.08845496919234,0.131,0.028,FALSE,FALSE,exante_mid,0.14395766686485373,0.15502183406113537,0.25597983694621906,0.1619047619047619,0.13041312172715777,0.06325422848402443,0.07511737089201878,0.15025062823114307,0.07066666666666667,0.07056407517247594
00-0031731,2016,14,8.288848877746284,0.1295,0.039,FALSE,FALSE,exante_low,0.14277217691621957,0.15502183406113537,0.09480177430090493,0.12090163934426229,0.05548132576550137,0.07586839924136217,0.0784313725490196,0.025609074130236505,0.044534412955465584,0.016155628644501718
00-0031897,2016,14,16.827306388233552,0.4035,0.196,FALSE,FALSE,exante_high,0.33439620557647065,0.28174603174603174,0.35653522959625206,0.2845786963434022,0.23420885123681065,0.18577455360063574,0.15723270440251572,0.21515002191333119,0.16445623342175067,0.08522596108160267
00-0032058,2016,14,12.884251178098724,0.191,0.062,TRUE,FALSE,exante_mid,0.18911844533886493,0.15502183406113537,0.14781102039255098,0.1619047619047619,0.21994872178615424,0.09781334783300305,0.10714285714285714,0.055297590372694716,0.07066666666666667,0.08291498034492942
00-0032187,2016,14,25.167845432497742,0.782,0.494,TRUE,FALSE,exante_high,0.628975568188221,0.7857142857142857,0.6803979752319008,0.7857142857142857,0.5157499693912521,0.33476820027009263,0.5,0.35058897287388624,0.5,0.47767597800274586
00-0032200,2016,14,10.77910792752725,0.134,0.0245,TRUE,FALSE,exante_mid,0.14631846635626278,0.15502183406113537,0.24846474967125612,0.1619047619047619,0.1710661785462374,0.058777218460926525,0.07511737089201878,0.17507005321880387,0.07066666666666667,0.12117008797712361
00-0032209,2016,14,11.803019222933592,0.1075,0.026,TRUE,FALSE,exante_mid,0.1249481055073622,0.15502183406113537,0.3264257717694546,0.1619047619047619,0.3664243711739043,0.06072967618780481,0.07511737089201878,0.16365816488122253,0.07066666666666667,0.17885179010025878
00-0032241,2016,14,20.670507254635943,0.5495,0.2885,TRUE,FALSE,exante_high,0.4357144656698264,0.4838709677419355,0.4713430097071288,0.4838709677419355,0.434248992210002,0.23368246601619666,0.24369747899159663,0.2600640925519913,0.24369747899159663,0.24789739549300935
00-0032257,2016,14,10.34846087345125,0.1745,0.061,FALSE,FALSE,exante_mid,0.1770689266628891,0.15502183406113537,0.17035479264394865,0.1619047619047619,0.08243824328342383,0.09694514578506584,0.0784313725490196,0.05651478603578098,0.07066666666666667,0.02293432780474761
00-0032371,2016,14,19.049081407168064,0.4495,0.209,TRUE,FALSE,exante_high,0.3655956785231864,0.37349397590361444,0.39208036181486206,0.37349397590361444,0.4112818443236044,0.1928186343217278,0.15723270440251572,0.22186564409513848,0.16445623342175067,0.21458791933357926
00-0032411,2016,14,13.512578955865926,0.2285,0.0515,TRUE,TRUE,exante_mid,0.21577462923265606,0.2006269592476489,0.10929013186075688,0.1619047619047619,0.20315603725455517,0.08835479305807885,0.0784313725490196,0.07067679681947872,0.07066666666666667,0.14877425439867967
00-0032417,2016,14,11.835041305217327,0.1725,0.0545,FALSE,FALSE,exante_mid,0.1755921730238177,0.15502183406113537,0.17338541638289434,0.1619047619047619,0.16974468706581616,0.09113903719473689,0.0784313725490196,0.06562507804403994,0.07066666666666667,0.059997707525294895
