cell,bin,n,pred,emp,delta,method,threshold,position
exante_high,"[0.4,0.5)",348,0.45738587572549677,0.4942528735632184,0.03686699783772163,platt,12+,TE
exante_high,"[0.5,0.6)",220,0.5408250450424082,0.5681818181818182,0.027356773139409984,platt,12+,TE
exante_high,"[0.6,0.7)",56,0.6334610596138437,0.625,-0.008461059613843691,platt,12+,TE
exante_high,"[0.7,0.8)",2,0.7157322291397383,1,0.28426777086026167,platt,12+,TE
exante_low,"[0,0.1)",24,0.01365784501374164,0.16666666666666666,0.153008821652925,iso,12+,TE
exante_low,"[0.1,0.2)",271,0.14559556461955184,0.0996309963099631,-0.04596456830958874,iso,12+,TE
exante_mid,"[0,0.1)",3,0.042973121889904715,0.3333333333333333,0.2903602114434286,iso,12+,TE
exante_mid,"[0.1,0.2)",1994,0.16100721606892365,0.17452357071213642,0.013516354643212769,iso,12+,TE
exante_mid,"[0.2,0.3)",770,0.24934249136597172,0.23766233766233766,-0.011680153703634066,iso,12+,TE
exante_mid,"[0.3,0.4)",1507,0.354351584749606,0.3404114134041141,-0.013940171345491859,iso,12+,TE
exante_mid,"[0.4,0.5)",363,0.4243467341948171,0.40771349862258954,-0.016633235572227567,iso,12+,TE
exante_mid,"[0.5,0.6)",13,0.5347618328391798,0.46153846153846156,-0.07322337130071821,iso,12+,TE
exante_high,"[0.3,0.4)",56,0.38322895818921254,0.48214285714285715,0.09891389895364461,iso,12+,TE
exante_high,"[0.4,0.5)",329,0.4417836233894179,0.49240121580547114,0.050617592416053236,iso,12+,TE
exante_high,"[0.5,0.6)",270,0.5479357593840635,0.5666666666666667,0.018730907282603182,iso,12+,TE
exante_high,"[0.6,0.7)",21,0.6380118018064825,0.6666666666666666,0.028654864860184093,iso,12+,TE
exante_high,"[0.7,0.8)",3,0.7261904761904762,0.3333333333333333,-0.39285714285714285,iso,12+,TE
exante_high,"[0.9,1]",8,1,0.75,-0.25,iso,12+,TE
