position,player_id,player_name,posteam,defteam,kickoff_et,thresh_start,thresh_boom,p_start_recal,p_boom_recal,start_pct,boom_pct,fp_actual,dnp,hit_start,hit_boom,band_start
WR,00-0041397,Kaden Wetjen,PIT,NE,2026-09-20T13:00:00Z,15,20,0.08835422066779511,0.0332425068119891,9,3,0,FALSE,FALSE,FALSE,under 10%
TE,00-0041398,Riley Nowakowski,PIT,NE,2026-09-20T13:00:00Z,12,17,0.11722265680849576,0.05229527099915489,12,5,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041436,DJ Herman,MIA,SF,2026-09-20T16:25:00Z,15,20,0.08223534142529339,0.03066750314514738,8,3,2.8,FALSE,FALSE,FALSE,under 10%
WR,00-0041438,Carnell Tate,TEN,PHI,2026-09-20T13:00:00Z,15,20,0.18347573751745777,0.0681265206812652,18,7,5.7,FALSE,FALSE,FALSE,10-25%
WR,00-0041443,Skyler Bell,BUF,DET,2026-09-18T00:15:00Z,15,20,0.12090085572539004,0.05199698568198945,12,5,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041467,Lewis Bond,HOU,CIN,2026-09-20T13:00:00Z,15,20,0.13693743013334098,0.05199698568198945,14,5,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041472,Marlin Klein,HOU,CIN,2026-09-20T13:00:00Z,12,17,0.1454609444541489,0.04847477896508845,15,5,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041489,Germie Bernard,PIT,NE,2026-09-20T13:00:00Z,15,20,0.0946056759381337,0.01603206412825651,9,2,7.5,FALSE,FALSE,FALSE,under 10%
RB,00-0041490,Eli Heidenreich,PIT,NE,2026-09-20T13:00:00Z,15,20,0.08371087946584485,0.0246101145801613,8,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0041496,Jonah Coleman,DEN,JAX,2026-09-20T16:05:00Z,15,20,0.15014816235603343,0.0994517694282458,15,10,14.8,FALSE,FALSE,FALSE,10-25%
TE,00-0041503,Nate Boerkircher,JAX,DEN,2026-09-20T16:05:00Z,12,17,0.12725445893906398,0.03485430532996696,13,3,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041511,Omar Cooper Jr.,NYJ,GB,2026-09-20T13:00:00Z,15,20,0.01342208159561199,0,2,2,0,TRUE,FALSE,FALSE,under 10%
RB,00-0041512,Jadarian Price,SEA,ARI,2026-09-20T16:25:00Z,15,20,0.1545775953428118,0.03689621039480166,15,4,5,FALSE,FALSE,FALSE,10-25%
WR,00-0041523,Caleb Douglas,MIA,SF,2026-09-20T16:25:00Z,15,20,0.2028625487967796,0.08280254777070063,20,8,3.9000000000000004,FALSE,FALSE,FALSE,10-25%
TE,00-0041524,Will Kacmarek,MIA,SF,2026-09-20T16:25:00Z,12,17,0.08291934518096664,0.03267967619522707,8,3,1.4,FALSE,FALSE,FALSE,under 10%
WR,00-0041525,Chris Bell,MIA,SF,2026-09-20T16:25:00Z,15,20,0.07936248516170263,0.0332425068119891,8,3,0,FALSE,FALSE,FALSE,under 10%
WR,00-0041529,Kevin Coleman Jr.,MIA,SF,2026-09-20T16:25:00Z,15,20,0.0688763781160224,0.01603206412825651,7,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0041547,KC Concepcion,CLE,TB,2026-09-20T13:00:00Z,15,20,0.18907899386826985,0.06790123456790123,19,7,8.2,FALSE,FALSE,FALSE,10-25%
WR,00-0041550,Brenen Thompson,LAC,LV,2026-09-20T16:05:00Z,15,20,0.12219438447060198,0.05199698568198945,12,5,2.3,FALSE,FALSE,FALSE,10-25%
TE,00-0041558,Sam Roush,CHI,MIN,2026-09-20T13:00:00Z,12,17,0.1809055978069399,0.06759537263867949,18,7,1.9,FALSE,FALSE,FALSE,10-25%
QB,00-0041561,Carson Beck,ARI,SEA,2026-09-20T16:25:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041562,Fernando Mendoza,LV,LAC,2026-09-20T16:05:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041565,Drew Allar,PIT,NE,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041579,Seydou Traore,MIA,SF,2026-09-20T16:25:00Z,12,17,0.10295257986143928,0.04247644574696996,10,4,0,TRUE,FALSE,FALSE,10-25%
