position,tier,resid
QB,statue,6.521901214207973
QB,statue,-0.7572580564681779
QB,statue,-2.283309116673668
QB,statue,-6.637285337991335
QB,statue,-2.3438632560771233
QB,statue,2.4799366907767544
QB,statue,-1.331445023624087
QB,statue,-2.7987561380687147
QB,statue,-2.187383081121676
QB,statue,-0.005267676393012001
QB,statue,3.3381919066106964
QB,statue,-0.3562104674330932
QB,statue,0.5500695228992852
QB,statue,-2.4870090955201403
QB,statue,-7.729194121293974
QB,statue,2.792506907922364
QB,statue,1.3542146298655406
QB,statue,6.296851466842762
QB,statue,-3.312017807110134
QB,statue,-2.289081715752894
QB,statue,1.9898259418643436
QB,statue,5.612788590086896
QB,statue,1.488566230295079
QB,statue,6.987946941575928
QB,statue,-0.6702334472388082
QB,statue,-2.714391270653034
QB,statue,-3.8273878934246017
QB,statue,0.15831508983198966
QB,statue,0.7335400124457269
QB,statue,-2.8631669766073764
QB,statue,-1.770525662526009
QB,statue,1.3165199320937953
QB,statue,6.72930054446449
QB,statue,0.45517869864056854
QB,statue,2.0818934942255236
QB,statue,9.844712632465816
QB,statue,3.458839484013715
QB,statue,0.8122816083586074
QB,statue,-1.083568883099773
QB,statue,-5.213234890950441
QB,statue,-0.4494050053628681
QB,statue,0.16805111596505456
QB,statue,0.3046388481047741
QB,statue,0.8442345669104584
QB,statue,-0.43443007360702474
QB,statue,1.2947753673357743
QB,statue,-1.7377856305264627
QB,statue,-7.009907125380891
QB,statue,1.6676174339828571
QB,statue,0.6915158803041305
QB,statue,-0.07974295416441769
QB,statue,-3.945357131634402
QB,statue,4.472518764089671
QB,statue,-5.4989082982352295
QB,statue,-2.247534445682495
QB,statue,0.888629685741938
QB,statue,2.1537415326895686
QB,statue,3.9203011123396045
QB,statue,1.904619071477327
QB,statue,-5.9825901714248975
QB,statue,5.771842645187194
QB,statue,1.3865068362758721
QB,statue,0.717686377674108
QB,statue,-1.345631298158167
QB,statue,1.6148933731807644
QB,statue,0.05249121843491393
QB,statue,-7.488960813336111
QB,statue,-3.210749866537486
QB,statue,-1.5533726729654516
QB,statue,4.4019119404049825
QB,statue,-4.959780628485551
QB,statue,7.656045860298626
QB,statue,-5.454198367739092
QB,statue,1.0080807849702809
QB,statue,7.265191578310402
QB,statue,-1.9473498554188253
QB,statue,-5.883753273192772
QB,statue,5.024618757058236
QB,statue,-1.366004721125446
QB,statue,5.599331600403026
QB,statue,3.963533081657726
QB,statue,2.593834877712221
QB,statue,-3.5195356662584767
QB,statue,0.7492920180588118
QB,statue,-2.3613160748846918
QB,statue,-0.5815362169107168
