cell,bin,n,pred,emp,delta,method,threshold,position
exante_low,"[0.1,0.2)",31,0.11227633781903802,0.06451612903225806,-0.04776020878677996,iso,12+,TE
exante_low,"[0.2,0.3)",1,0.20930232558139536,0,-0.20930232558139536,iso,12+,TE
exante_mid,"[0,0.1)",129,0.08754694724217894,0.13178294573643412,0.04423599849425518,iso,12+,TE
exante_mid,"[0.1,0.2)",293,0.13913729766331714,0.16723549488054607,0.02809819721722892,iso,12+,TE
exante_mid,"[0.2,0.3)",383,0.25366457695128675,0.2793733681462141,0.02570879119492736,iso,12+,TE
exante_mid,"[0.3,0.4)",179,0.34892769075812685,0.30726256983240224,-0.04166512092572461,iso,12+,TE
exante_mid,"[0.4,0.5)",73,0.41361661930257004,0.3972602739726027,-0.016356345329967326,iso,12+,TE
exante_mid,"[0.5,0.6)",72,0.5434149509933852,0.5277777777777778,-0.015637173215607425,iso,12+,TE
exante_mid,"[0.6,0.7)",20,0.6389394736758413,0.45,-0.18893947367584124,iso,12+,TE
exante_mid,"[0.7,0.8)",2,0.75,1,0.25,iso,12+,TE
exante_mid,"[0.8,0.9)",1,0.8,0,-0.8,iso,12+,TE
exante_high,"[0.2,0.3)",2,0.2857142857142857,0,-0.2857142857142857,iso,12+,TE
exante_high,"[0.3,0.4)",7,0.3781621517011127,0.5714285714285714,0.19326641972745867,iso,12+,TE
exante_high,"[0.4,0.5)",8,0.4278104418049271,0.5,0.07218955819507289,iso,12+,TE
exante_high,"[0.5,0.6)",66,0.5652641522632245,0.5757575757575758,0.01049342349435134,iso,12+,TE
exante_high,"[0.6,0.7)",29,0.6328388293609767,0.5517241379310345,-0.08111469142994221,iso,12+,TE
exante_high,"[0.7,0.8)",13,0.740559354646042,0.46153846153846156,-0.2790208931075804,iso,12+,TE
exante_high,"[0.8,0.9)",3,0.8,1,0.19999999999999996,iso,12+,TE
exante_high,"[0.9,1]",4,0.9765625,0.5,-0.4765625,iso,12+,TE
exante_low,"[0,0.1)",18,0.087026272269016,0,-0.087026272269016,strat_platt,12+,TE
exante_low,"[0.1,0.2)",42,0.12721536597249905,0.11904761904761904,-0.00816774692488001,strat_platt,12+,TE
exante_mid,"[0,0.1)",50,0.08527510683684765,0.18,0.09472489316315234,strat_platt,12+,TE
exante_mid,"[0.1,0.2)",390,0.14904752049186307,0.15384615384615385,0.004798633354290788,strat_platt,12+,TE
exante_mid,"[0.2,0.3)",281,0.24731676237070377,0.2846975088967972,0.03738074652609341,strat_platt,12+,TE
exante_mid,"[0.3,0.4)",247,0.34534271197203426,0.27530364372469635,-0.07003906824733791,strat_platt,12+,TE
exante_mid,"[0.4,0.5)",147,0.4403127237021681,0.4897959183673469,0.04948319466517881,strat_platt,12+,TE
exante_mid,"[0.5,0.6)",34,0.5363594571827258,0.4411764705882353,-0.09518298659449054,strat_platt,12+,TE
exante_mid,"[0.6,0.7)",2,0.6568437719627436,0.5,-0.15684377196274357,strat_platt,12+,TE
exante_mid,"[0.7,0.8)",1,0.7077764773995523,1,0.2922235226004477,strat_platt,12+,TE
exante_high,"[0.3,0.4)",1,0.3728250741705331,1,0.6271749258294669,strat_platt,12+,TE
exante_high,"[0.4,0.5)",39,0.4560476347248464,0.4358974358974359,-0.02015019882741048,strat_platt,12+,TE
exante_high,"[0.5,0.6)",52,0.544030424075729,0.6153846153846154,0.07135419130888643,strat_platt,12+,TE
exante_high,"[0.6,0.7)",33,0.6529135759738306,0.5454545454545454,-0.10745903051928518,strat_platt,12+,TE
exante_high,"[0.7,0.8)",7,0.7351669040462352,0.7142857142857143,-0.02088118976052089,strat_platt,12+,TE
exante_low,"[0,0.1)",28,0.08035025785851016,0.10714285714285714,0.026792599284346977,strat_iso,12+,TE
