bin,n,pred,emp,delta,method,threshold,position
"[0.7,0.8)",2,0.7109561427704703,0.5,-0.21095614277047026,strat_platt,15+,WR
"[0,0.1)",2166,0.08776740316532053,0.0974145891043398,0.009647185939019268,strat_iso,15+,WR
"[0.1,0.2)",3409,0.15165144626249275,0.15165737753006747,5.9312675747269505e-6,strat_iso,15+,WR
"[0.2,0.3)",2848,0.23074503577723351,0.22542134831460675,-0.005323687462626764,strat_iso,15+,WR
"[0.3,0.4)",3640,0.3447692991749935,0.35412087912087914,0.009351579945885646,strat_iso,15+,WR
"[0.4,0.5)",1934,0.44097234914329814,0.44570837642192346,0.004736027278625321,strat_iso,15+,WR
"[0.5,0.6)",641,0.5469296587655358,0.5475819032761311,6.522445105953123e-4,strat_iso,15+,WR
"[0.6,0.7)",89,0.6293156462437409,0.5280898876404494,-0.10122575860329153,strat_iso,15+,WR
"[0.7,0.8)",9,0.7351139943732538,0.3333333333333333,-0.40178066103992044,strat_iso,15+,WR
"[0,0.1)",713,0.09040705800936433,0.09817671809256662,0.00776966008320229,platt_vol,15+,WR
"[0.1,0.2)",5385,0.1476505611918466,0.14224698235840297,-0.00540357883344364,platt_vol,15+,WR
"[0.2,0.3)",3645,0.24709193573608468,0.2598079561042524,0.012716020368167713,platt_vol,15+,WR
"[0.3,0.4)",2371,0.3479863639135716,0.37199493884436946,0.024008574930797888,platt_vol,15+,WR
"[0.4,0.5)",1628,0.44585300310064907,0.4514742014742015,0.005621198373552405,platt_vol,15+,WR
"[0.5,0.6)",800,0.5404484598936565,0.51375,-0.02669845989365649,platt_vol,15+,WR
"[0.6,0.7)",176,0.6328331889119025,0.5681818181818182,-0.06465137073008431,platt_vol,15+,WR
"[0.7,0.8)",18,0.734166801273719,0.6111111111111112,-0.12305569016260787,platt_vol,15+,WR
"[0,0.1)",1190,0.0820753015818838,0.08991596638655462,0.007840664804670827,platt_vegas,15+,WR
"[0.1,0.2)",4839,0.15011497807766197,0.14383137011779293,-0.006283607959869042,platt_vegas,15+,WR
"[0.2,0.3)",3669,0.24722120227477973,0.25810847642409374,0.010887274149314008,platt_vegas,15+,WR
"[0.3,0.4)",2452,0.347269468166214,0.3699021207177814,0.022632652551567378,platt_vegas,15+,WR
"[0.4,0.5)",1598,0.4454283573527358,0.4474342928660826,0.0020059355133468237,platt_vegas,15+,WR
