bin,n,pred,emp,delta,method,threshold,position
"[0.8,0.9)",1,0.8958677685950412,1,0.10413223140495875,iso,15+,RB
"[0.9,1]",6,1,0.6666666666666666,-0.33333333333333337,iso,15+,RB
"[0,0.1)",544,0.06703507972139144,0.07904411764705882,0.012009037925667376,strat_platt,15+,RB
"[0.1,0.2)",375,0.14099895913413557,0.14666666666666667,0.005667707532531097,strat_platt,15+,RB
"[0.2,0.3)",194,0.25282006247808764,0.25773195876288657,0.004911896284798933,strat_platt,15+,RB
"[0.3,0.4)",376,0.35693261716769253,0.32978723404255317,-0.027145383125139366,strat_platt,15+,RB
"[0.4,0.5)",443,0.4489151113936218,0.4401805869074492,-0.008734524486172568,strat_platt,15+,RB
"[0.5,0.6)",235,0.5383297747524509,0.49361702127659574,-0.04471275347585518,strat_platt,15+,RB
"[0.6,0.7)",66,0.638683543350278,0.6363636363636364,-0.00231990698664164,strat_platt,15+,RB
"[0.7,0.8)",8,0.7324392363006931,0.625,-0.10743923630069308,strat_platt,15+,RB
"[0.8,0.9)",5,0.825542058425856,0.4,-0.425542058425856,strat_platt,15+,RB
"[0.9,1]",1,0.9073134170556434,1,0.09268658294435661,strat_platt,15+,RB
"[0,0.1)",655,0.060917873129468045,0.08244274809160305,0.02152487496213501,strat_iso,15+,RB
"[0.1,0.2)",308,0.1408439351939666,0.18506493506493507,0.044220999870968475,strat_iso,15+,RB
"[0.2,0.3)",137,0.2346685857541516,0.21897810218978103,-0.015690483564370555,strat_iso,15+,RB
"[0.3,0.4)",383,0.35404246728130356,0.34203655352480417,-0.012005913756499398,strat_iso,15+,RB
"[0.4,0.5)",284,0.4369041781697115,0.4084507042253521,-0.028453473944359375,strat_iso,15+,RB
"[0.5,0.6)",384,0.535878065055017,0.5078125,-0.028065565055017005,strat_iso,15+,RB
"[0.6,0.7)",58,0.6543375166924391,0.5,-0.15433751669243911,strat_iso,15+,RB
"[0.7,0.8)",31,0.7348642512534292,0.5161290322580645,-0.21873521899536474,strat_iso,15+,RB
"[0.8,0.9)",1,0.8958677685950412,1,0.10413223140495875,strat_iso,15+,RB
"[0.9,1]",6,1,0.6666666666666666,-0.33333333333333337,strat_iso,15+,RB
"[0,0.1)",477,0.06618399062586618,0.07966457023060797,0.01348057960474179,platt_vol,15+,RB
"[0.1,0.2)",444,0.14244355074645978,0.1373873873873874,-0.005056163359072385,platt_vol,15+,RB
"[0.2,0.3)",276,0.2502145659526058,0.26811594202898553,0.017901376076379705,platt_vol,15+,RB
"[0.3,0.4)",365,0.3528874067526926,0.33424657534246577,-0.01864083141022682,platt_vol,15+,RB
"[0.4,0.5)",329,0.4507612090846344,0.44680851063829785,-0.0039526984463365555,platt_vol,15+,RB
"[0.5,0.6)",231,0.542112017351626,0.49783549783549785,-0.0442765195161281,platt_vol,15+,RB
"[0.6,0.7)",96,0.6454218734790266,0.6354166666666666,-0.010005206812359946,platt_vol,15+,RB
"[0.7,0.8)",21,0.7384398672173045,0.47619047619047616,-0.2622493910268283,platt_vol,15+,RB
"[0.8,0.9)",8,0.8321560020806141,0.625,-0.20715600208061413,platt_vol,15+,RB
"[0,0.1)",479,0.06532452675019097,0.081419624217119,0.016095097466928027,platt_vegas,15+,RB
"[0.1,0.2)",457,0.14290510177915333,0.13785557986870897,-0.00504952191044436,platt_vegas,15+,RB
"[0.2,0.3)",293,0.24951468423521947,0.2593856655290102,0.009870981293790743,platt_vegas,15+,RB
"[0.3,0.4)",331,0.3511389844928704,0.3504531722054381,-6.85812287432308e-4,platt_vegas,15+,RB
"[0.4,0.5)",311,0.45055606653131597,0.4758842443729904,0.025328177841674404,platt_vegas,15+,RB
"[0.5,0.6)",227,0.5433423937944174,0.47577092511013214,-0.06757146868428526,platt_vegas,15+,RB
"[0.6,0.7)",109,0.6414430906634059,0.5321100917431193,-0.10933299892028658,platt_vegas,15+,RB
