player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0027891,Golden Tate,DET,GB,2014,3,2014_03_GB_DET,0.25492724663178834,7,7,0.19444444444444445,46,0.1554054054054054,6.571428571428571,72,1.7844907264225185,0.4194275669803688,0.4194275669803688,0.5481341542831024,0.1287065873027336,FALSE,r2_3,0.16424116424116428,0.16609123574441495,8.945945945945946,0.8740540540540541,69.32432432432434,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.3570748086414557,0.5864303166719648,2,TRUE
00-0027891,Golden Tate,DET,NYJ,2014,4,2014_04_DET_NYJ,0.9814466040523258,10,10,0.2631578947368421,61,0.2053872053872054,6.1,63,9.814466040523257,0.4194275669803688,0.4194275669803688,0.4341567363428442,0.01472916936247537,FALSE,r2_3,0.17598199230852293,0.1619373658361508,8.022907122032485,0.829718172983479,70.36443148688048,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.6084399142207817,0.8826427484972756,3,FALSE
00-0027891,Golden Tate,DET,BUF,2014,5,2014_05_BUF_DET,0.7707429520583049,9,9,0.24324324324324326,72,0.3257918552036199,8,63,6.9366865685247445,0.4194275669803688,0.4194275669803688,0.6059026643103589,0.18647509732999007,FALSE,r2_3,0.20333880474435057,0.17557243100731293,7.419476494948192,0.8015635664692269,68.0533872043306,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.305886384292257,0.48838543338947016,4,FALSE
00-0027891,Golden Tate,DET,MIN,2014,6,2014_06_DET_MIN,-0.2199010563781485,12,12,0.32432432432432434,88,0.3826086956521739,7.333333333333333,71,-2.638812676537782,0.4194275669803688,0.4194275669803688,0.6503504070585617,0.23092284007819291,FALSE,r2_3,0.2140986877871558,0.2160777856974852,7.576009583820753,0.8065347896208338,66.69078551554566,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.05268333473412634,0.42800309795881614,5,FALSE
00-0027891,Golden Tate,DET,NO,2014,7,2014_07_NO_DET,0.5774886777776723,13,13,0.3023255813953488,143,0.5521235521235521,11,71,7.50735281110974,0.4194275669803688,0.4194275669803688,0.3286702777905898,-0.09075728918977899,FALSE,r2_3,0.24832194042452937,0.26504881718480405,7.160744158916286,0.8031617459945634,68.05501524315743,0.210752688172043,0.2685857321652065,0.756875,71.9375,0.14310897478350304,0.820765724447718,5,FALSE
00-0027891,Golden Tate,DET,ATL,2014,8,2014_08_DET_ATL,0.2940736836843761,16,16,0.3333333333333333,193,0.5710059171597633,12.0625,73,4.705178938950017,0.4194275669803688,0.4194275669803688,0.45387070350256337,0.03444313652219455,FALSE,r2_3,0.27418675224108857,0.3559214923905789,8.14042178473463,0.8152946589122334,68.25748043836927,0.210752688172043,0.2685857321652065,0.756875,71.9375,0.027848439704004947,1.1399784267490987,7,FALSE
00-0027891,Golden Tate,DET,MIA,2014,10,2014_10_MIA_DET,0.38288100449838897,13,13,0.28888888888888886,65,0.16752577319587628,5,70,4.977453058479057,0.4194275669803688,0.4194275669803688,0.4345846795503276,0.015157112569958775,FALSE,r2_3,0.2996755809545461,0.4379071246386538,9.38569221686123,0.8420538237658435,69.08849963177116,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.6235930232370481,-0.09878084232862737,8,FALSE
00-0027891,Golden Tate,DET,NE,2014,12,2014_12_DET_NE,-0.10204710673190737,11,11,0.22916666666666666,96,0.20600858369098712,8.727272727272727,81,-1.122518174050981,0.4194275669803688,0.4194275669803688,0.847422798542411,0.42799523156204217,FALSE,r2_3,0.24272497846729746,0.32847946491320423,10.259466233892446,0.9012334402348576,67.11581766183951,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.5639260456354618,-0.17143795246775007,10,FALSE
00-0027891,Golden Tate,DET,CHI,2014,13,2014_13_CHI_DET,0.28718909771705514,10,10,0.2127659574468085,51,0.18613138686131386,5.1,74,2.871890977170551,0.4194275669803688,0.4194275669803688,0.7191025076835971,0.29967494070322825,FALSE,r2_3,0.22930644971658423,0.2889801729675204,10.196409872179318,0.9130125501153559,70.39485760413629,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.6304936770972326,0.8263802847438237,11,FALSE
00-0027891,Golden Tate,DET,TB,2014,14,2014_14_TB_DET,0.571609916142188,5,5,0.13157894736842105,17,0.0794392523364486,3.4,69,2.85804958071094,0.4194275669803688,0.4194275669803688,0.6195836888973367,0.2001561219169679,FALSE,r2_3,0.21611034969726292,0.2297650915579196,8.726064962324529,0.897578604640189,71.29455274098765,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.09716893437538726,-0.2767047767126753,12,FALSE
