player_id,season,week,p_start_new,p_boom_new,p_start_raw,p_boom_raw,hit_start,hit_boom,bucket
00-0036919,2025,9,0.10716716027503566,0.04058317670395364,0.1275,0.0395,FALSE,FALSE,b3
00-0036973,2025,9,0.3331825701378194,0.17721375714235701,0.4525,0.2225,TRUE,FALSE,b3
00-0036997,2025,9,0.3644671473002732,0.15751180194934628,0.4195,0.207,FALSE,FALSE,b2
00-0037157,2025,9,0.192032256444041,0.07770694091752642,0.251,0.0855,FALSE,FALSE,b3
00-0037228,2025,9,0.3266878439385573,0.13746620451705718,0.371,0.1775,TRUE,FALSE,b2
00-0037248,2025,9,0.595371484617641,0.36833559571375685,0.4805,0.256,FALSE,FALSE,b1
00-0037329,2025,9,0.10787482018522225,0.04101326405518948,0.1285,0.04,FALSE,FALSE,b3
00-0037525,2025,9,0.2735268583449062,0.13490360720093703,0.3695,0.163,FALSE,FALSE,b3
00-0037746,2025,9,0.11246003373825865,0.04015223765365637,0.135,0.039,FALSE,FALSE,b3
00-0037840,2025,9,0.6154327892579263,0.391044739386812,0.506,0.2785,TRUE,FALSE,b1
00-0038134,2025,9,0.4452918638805068,0.2278021487303939,0.307,0.1325,FALSE,FALSE,b1
00-0038454,2025,9,0.0852287670095328,0.02580629172546968,0.097,0.023,FALSE,FALSE,b3
00-0038542,2025,9,0.5809689626237229,0.3395816948535269,0.4625,0.2285,TRUE,FALSE,b1
00-0038597,2025,9,0.5096869800875394,0.2827698950973321,0.3775,0.1775,TRUE,FALSE,b1
00-0038611,2025,9,0.09611180130626629,0.037110608743786515,0.112,0.0355,FALSE,FALSE,b3
00-0038705,2025,9,0.10041170982818962,0.041870936978609496,0.118,0.041,FALSE,FALSE,b3
00-0038797,2025,9,0.12295571433544704,0.050697223276017694,0.15,0.0515,FALSE,FALSE,b3
00-0039032,2025,9,0.16186516652479288,0.053478822225444096,0.1615,0.059,FALSE,FALSE,b2
00-0039040,2025,9,0.6064328515588265,0.36679665684897,0.4945,0.2545,TRUE,FALSE,b1
00-0039139,2025,9,0.5825797387422231,0.3543657468729813,0.4645,0.2425,FALSE,FALSE,b1
00-0039165,2025,9,0.21660517540782806,0.0790096259136366,0.2295,0.0935,FALSE,FALSE,b2
00-0039384,2025,9,0.20272762714813528,0.06809311603715075,0.212,0.0785,FALSE,FALSE,b2
00-0039391,2025,9,0.2724741339624203,0.1427798188697004,0.368,0.174,FALSE,FALSE,b3
00-0039738,2025,9,0.17641008437547887,0.07578064901325007,0.228,0.083,FALSE,FALSE,b3
00-0039757,2025,9,0.09178295085188003,0.02720701499730271,0.106,0.0245,FALSE,FALSE,b3
00-0040122,2025,9,0.3837142056524387,0.17039420532450633,0.444,0.226,TRUE,FALSE,b2
00-0040236,2025,9,0.3387339393560979,0.19135027713493,0.46,0.2425,TRUE,TRUE,b3
00-0040242,2025,9,0.2278116121936631,0.10733763610813826,0.3035,0.125,FALSE,FALSE,b3
00-0040583,2025,9,0.18048597569855504,0.07655207568210197,0.234,0.084,FALSE,FALSE,b3
00-0040719,2025,9,0.18252356733852848,0.07770694091752642,0.237,0.0855,FALSE,FALSE,b3
00-0040730,2025,9,0.1236516754674782,0.050697223276017694,0.151,0.0515,TRUE,FALSE,b3
00-0040734,2025,9,0.2032476671159068,0.08153764010866249,0.2675,0.0905,FALSE,FALSE,b3
00-0032764,2025,10,0.5278503865800557,0.2823453235859275,0.403,0.183,FALSE,FALSE,b1
00-0033280,2025,10,0.654546820518382,0.4185439781320628,0.559,0.313,TRUE,FALSE,b1
00-0033293,2025,10,0.23552695843082894,0.08212017403473183,0.2565,0.0995,TRUE,FALSE,b2
00-0033906,2025,10,0.34372084353851967,0.14066062279771768,0.394,0.1835,FALSE,FALSE,b2
00-0033955,2025,10,0.0740128487705045,0.023197662066079438,0.084,0.021,FALSE,FALSE,b3
00-0034791,2025,10,0.1661764793607661,0.06463532280558942,0.2145,0.07,FALSE,FALSE,b3
00-0034844,2025,10,0.6595296383362614,0.40983430262278336,0.5655,0.304,FALSE,FALSE,b1
00-0035250,2025,10,0.15273533738374642,0.06463532280558942,0.195,0.07,FALSE,FALSE,b3
00-0035685,2025,10,0.259961055425929,0.0952518098990311,0.2875,0.118,FALSE,FALSE,b2
00-0035700,2025,10,0.5441772961223779,0.31056778885772074,0.422,0.208,TRUE,FALSE,b1
00-0036139,2025,10,0.33502874870462035,0.13963089069647713,0.383,0.182,TRUE,FALSE,b2
00-0036158,2025,10,0.4004263342508633,0.17836966420060987,0.465,0.2385,FALSE,FALSE,b2
00-0036223,2025,10,0.8128919665199874,0.6370492871134483,0.7735,0.565,TRUE,TRUE,b1
00-0036275,2025,10,0.34213906369037966,0.134478389321193,0.392,0.1745,FALSE,FALSE,b2
00-0036973,2025,10,0.3476782121436749,0.14374854410498672,0.399,0.188,TRUE,FALSE,b2
00-0037157,2025,10,0.13681739774512494,0.04973349205280083,0.172,0.0515,FALSE,FALSE,b3
00-0037228,2025,10,0.32871811563084485,0.12794043600597044,0.375,0.165,FALSE,FALSE,b2
00-0037248,2025,10,0.6007851510441042,0.36024033617735973,0.4905,0.2545,FALSE,FALSE,b1
00-0037256,2025,10,0.34095315084181527,0.1361966607955602,0.3905,0.177,FALSE,FALSE,b2
00-0037263,2025,10,0.09090016087596303,0.02871562911043745,0.107,0.027,TRUE,FALSE,b3
00-0037525,2025,10,0.26419071037778147,0.13177136435969877,0.3555,0.1595,FALSE,FALSE,b3
00-0037746,2025,10,0.08215144794343045,0.03006511692939059,0.095,0.0285,FALSE,FALSE,b3
00-0037840,2025,10,0.645298617681469,0.4112919896389083,0.547,0.3055,TRUE,TRUE,b1
00-0038120,2025,10,0.3239904036358636,0.1224220324272183,0.369,0.157,TRUE,FALSE,b2
00-0038134,2025,10,0.3110083176690416,0.12345775577542818,0.3525,0.1585,FALSE,FALSE,b2
00-0038542,2025,10,0.617530913377052,0.36281981445990114,0.5115,0.257,FALSE,FALSE,b1
00-0038611,2025,10,0.10808628699158801,0.03967812759819118,0.131,0.0395,FALSE,FALSE,b3
00-0038705,2025,10,0.07438560116924826,0.024596973236055822,0.0845,0.0225,FALSE,FALSE,b3
00-0038951,2025,10,0.10239676204904365,0.03536463736972801,0.123,0.0345,FALSE,FALSE,b3
00-0039040,2025,10,0.6111814632667611,0.36281981445990114,0.5035,0.257,TRUE,TRUE,b1
00-0039139,2025,10,0.6383186374891496,0.416133333890635,0.538,0.3105,TRUE,TRUE,b1
00-0039165,2025,10,0.1913045298820832,0.08362185169239471,0.251,0.0945,FALSE,FALSE,b3
00-0039299,2025,10,0.06535433480188087,0.01792660873215008,0.0725,0.0155,FALSE,FALSE,b3
00-0039384,2025,10,0.2016493255790369,0.09345530993842747,0.266,0.1075,FALSE,FALSE,b3
00-0039391,2025,10,0.26632338499143493,0.13140827699315924,0.3585,0.159,TRUE,FALSE,b3
00-0039738,2025,10,0.15066399647235504,0.05826513487473392,0.192,0.062,FALSE,FALSE,b3
00-0039746,2025,10,0.07026905508859381,0.021308244109805457,0.079,0.019,FALSE,FALSE,b3
00-0039874,2025,10,0.09882215675018599,0.029616481333944202,0.118,0.028,FALSE,FALSE,b3
00-0040122,2025,10,0.5878489796451322,0.34405099502663505,0.4745,0.239,TRUE,FALSE,b1
00-0040202,2025,10,0.09523167611755266,0.03449141211222242,0.113,0.0335,FALSE,FALSE,b3
00-0040236,2025,10,0.2563957198485002,0.12340021059239137,0.3445,0.148,FALSE,FALSE,b3
00-0040242,2025,10,0.2419643354347565,0.11351057608129128,0.324,0.1345,FALSE,FALSE,b3
00-0040583,2025,10,0.2030303275029902,0.09832392705420406,0.268,0.114,TRUE,FALSE,b3
00-0040719,2025,10,0.11480058883023365,0.03623419037705175,0.1405,0.0355,FALSE,FALSE,b3
00-0040730,2025,10,0.17790191822463317,0.045826625595843586,0.1845,0.0505,FALSE,FALSE,b2
00-0040734,2025,10,0.16514356209374786,0.06974204832885307,0.213,0.0765,TRUE,TRUE,b3
00-0040784,2025,10,0.47086244584681314,0.2356906793304314,0.3395,0.144,FALSE,FALSE,b1
00-0032764,2025,11,0.5583395920252904,0.30121756767879043,0.44,0.2015,TRUE,TRUE,b1
00-0033280,2025,11,0.6680051118237963,0.417396852129045,0.577,0.312,TRUE,TRUE,b1
00-0033293,2025,11,0.3024080187937333,0.11070066820173119,0.341,0.1455,FALSE,FALSE,b2
00-0033923,2025,11,0.1922959089224779,0.07699262765577333,0.251,0.0865,FALSE,FALSE,b3
00-0033955,2025,11,0.07097918454835692,0.01970163729221567,0.08,0.018,FALSE,FALSE,b3
00-0034791,2025,11,0.15125448637671854,0.0639909211771598,0.192,0.07,FALSE,FALSE,b3
00-0034844,2025,11,0.6687704446395578,0.4468687897135899,0.578,0.3425,FALSE,FALSE,b1
00-0035250,2025,11,0.09715983816785484,0.031099156435997293,0.1155,0.0305,TRUE,FALSE,b3
00-0035261,2025,11,0.22619504014861253,0.10569795340171427,0.2995,0.124,FALSE,FALSE,b3
00-0035685,2025,11,0.21476997761414446,0.06857554770009862,0.2305,0.085,FALSE,FALSE,b2
00-0035700,2025,11,0.6128982590508314,0.38693248653627615,0.5065,0.2815,FALSE,FALSE,b1
00-0036139,2025,11,0.5591823910246677,0.3213475412438079,0.441,0.2195,TRUE,FALSE,b1
00-0036275,2025,11,0.3305349669536008,0.12678754722545643,0.3765,0.169,FALSE,FALSE,b2
00-0036555,2025,11,0.24465561197360083,0.08268005478966856,0.268,0.105,FALSE,FALSE,b2
00-0036919,2025,11,0.09824424886156718,0.030657080999495323,0.117,0.03,TRUE,TRUE,b3
00-0036924,2025,11,0.16030852910010226,0.06518565809568337,0.205,0.0715,FALSE,FALSE,b3
00-0036973,2025,11,0.3720572059855536,0.15307664779700825,0.4285,0.2075,TRUE,FALSE,b2
00-0036997,2025,11,0.4023842186412826,0.17533720036415537,0.466,0.24,FALSE,FALSE,b2
00-0037157,2025,11,0.19264394052871583,0.08743798834116412,0.2515,0.1,FALSE,FALSE,b3
00-0037228,2025,11,0.3991301112868378,0.17121754278341683,0.462,0.234,FALSE,FALSE,b2
00-0037248,2025,11,0.6315394496506492,0.39603278899554994,0.53,0.2905,TRUE,TRUE,b1
00-0037256,2025,11,0.3881830238463969,0.16128211554355373,0.4485,0.2195,FALSE,FALSE,b2
00-0037263,2025,11,0.12215610677239515,0.03848363298007359,0.1505,0.039,FALSE,FALSE,b3
00-0037525,2025,11,0.21077634269395795,0.09623001879358797,0.2775,0.1115,FALSE,FALSE,b3
00-0037746,2025,11,0.13131570451218644,0.046914603716644236,0.1635,0.049,FALSE,FALSE,b3
00-0037840,2025,11,0.549018831070796,0.3213475412438079,0.429,0.2195,TRUE,FALSE,b1
00-0038120,2025,11,0.33967708967207333,0.13361723029054118,0.388,0.179,FALSE,FALSE,b2
00-0038134,2025,11,0.26090080876783617,0.0889567095691844,0.2885,0.114,TRUE,TRUE,b2
00-0038454,2025,11,0.062212904802852624,0.01875102403813535,0.0685,0.017,FALSE,FALSE,b3
00-0038542,2025,11,0.682479681666396,0.4577477659100888,0.596,0.354,TRUE,TRUE,b1
00-0038597,2025,11,0.5305242378874957,0.2851649157893066,0.4075,0.1875,TRUE,FALSE,b1
00-0038611,2025,11,0.10687196285331696,0.033732444095522555,0.129,0.0335,FALSE,FALSE,b3
00-0038705,2025,11,0.12038839525226644,0.04482881480484434,0.148,0.0465,FALSE,FALSE,b3
00-0038794,2025,11,0.13762982375804533,0.059987199305662715,0.1725,0.065,FALSE,FALSE,b3
00-0038797,2025,11,0.0967980503270122,0.036335423010758636,0.115,0.0365,FALSE,FALSE,b3
00-0038951,2025,11,0.12568516959257653,0.04103860500726674,0.1555,0.042,TRUE,TRUE,b3
00-0039032,2025,11,0.15230011111064462,0.06796269186399037,0.1935,0.075,FALSE,FALSE,b3
00-0039040,2025,11,0.598814791656696,0.35586680799398013,0.489,0.2515,TRUE,TRUE,b1
00-0039139,2025,11,0.5009094734112323,0.27051435800764223,0.374,0.175,TRUE,FALSE,b1
00-0039165,2025,11,0.18857322270826335,0.057441514307240184,0.198,0.0695,FALSE,FALSE,b2
00-0039384,2025,11,0.22619504014861253,0.10305516748931261,0.2995,0.1205,TRUE,FALSE,b3
00-0039391,2025,11,0.3370816937391797,0.19081018563711402,0.452,0.239,FALSE,FALSE,b3
00-0039738,2025,11,0.11400516737435995,0.03933796127435975,0.139,0.04,FALSE,FALSE,b3
00-0040122,2025,11,0.692683596483878,0.45350524986183005,0.6095,0.3495,FALSE,FALSE,b1
00-0040142,2025,11,0.09968795643408385,0.03241980194912561,0.119,0.032,FALSE,FALSE,b3
00-0040198,2025,11,0.057172206816449044,0.01634032113847925,0.062,0.0145,FALSE,FALSE,b3
00-0040236,2025,11,0.1578725112430833,0.06438948156242282,0.2015,0.0705,FALSE,FALSE,b3
00-0040238,2025,11,0.06066915956603819,0.017792879965584367,0.0665,0.016,FALSE,FALSE,b3
00-0040242,2025,11,0.2212797144221225,0.09508802705668018,0.2925,0.11,FALSE,FALSE,b3
00-0040583,2025,11,0.2520038640434152,0.11434220968771643,0.336,0.1355,FALSE,FALSE,b3
00-0040719,2025,11,0.09968795643408385,0.033732444095522555,0.119,0.0335,FALSE,FALSE,b3
00-0040730,2025,11,0.2381751269511862,0.12293515584431992,0.3165,0.147,FALSE,FALSE,b3
00-0040734,2025,11,0.30302934104439877,0.15034380865855793,0.4065,0.184,TRUE,TRUE,b3
00-0040784,2025,11,0.3067588612662627,0.11652781615630566,0.3465,0.154,FALSE,FALSE,b2
00-0032764,2025,12,0.6601956280091502,0.42230862440127603,0.5635,0.317,TRUE,TRUE,b1
00-0033280,2025,12,0.7095541580428144,0.489232673818068,0.63,0.3895,TRUE,TRUE,b1
00-0033293,2025,12,0.32926177973616133,0.13790725500380446,0.3805,0.187,FALSE,FALSE,b2
00-0033906,2025,12,0.3951008975371132,0.16380954268824147,0.4645,0.226,FALSE,FALSE,b2
00-0033923,2025,12,0.33577820257440033,0.18889505631766013,0.4545,0.237,TRUE,TRUE,b3
00-0034791,2025,12,0.1353007899996932,0.05317729353327899,0.168,0.055,FALSE,FALSE,b3
00-0034844,2025,12,0.7113820871032172,0.49279658458777065,0.6325,0.3935,FALSE,FALSE,b1
00-0035250,2025,12,0.12592173027791742,0.04861941946279536,0.1545,0.0495,FALSE,FALSE,b3
00-0035261,2025,12,0.22958571965657656,0.11303932526347663,0.3055,0.1325,FALSE,FALSE,b3
00-0035537,2025,12,0.07642321037951369,0.02723457699297905,0.0855,0.025,FALSE,FALSE,b3
00-0035685,2025,12,0.25631567628040247,0.09340210401931916,0.286,0.1205,FALSE,FALSE,b2
00-0036139,2025,12,0.5530274786691832,0.30958031741144026,0.428,0.207,FALSE,FALSE,b1
00-0036223,2025,12,0.7121127901881059,0.4829664143058708,0.6335,0.3825,FALSE,FALSE,b1
00-0036275,2025,12,0.34791277829517175,0.13425358407929025,0.4045,0.1815,FALSE,FALSE,b2
00-0036360,2025,12,0.10906286780549401,0.03666252292921928,0.1305,0.0355,FALSE,FALSE,b3
00-0036555,2025,12,0.19552905644937316,0.05940565767526611,0.208,0.0715,FALSE,FALSE,b2
00-0036875,2025,12,0.3187977851449139,0.17053993843767984,0.4315,0.2115,FALSE,FALSE,b3
00-0036919,2025,12,0.0944026450219231,0.03357314398316022,0.11,0.032,TRUE,FALSE,b3
00-0036924,2025,12,0.18127611647043382,0.08058922470592102,0.235,0.0895,FALSE,FALSE,b3
00-0036973,2025,12,0.3374096323528163,0.14255537091836304,0.391,0.194,TRUE,TRUE,b2
00-0036997,2025,12,0.36197354342176796,0.15118585412119018,0.4225,0.207,FALSE,FALSE,b2
00-0037157,2025,12,0.1860575013629567,0.0844378394657163,0.242,0.0945,FALSE,FALSE,b3
00-0037228,2025,12,0.286779179561379,0.09915517475864546,0.3255,0.129,FALSE,FALSE,b2
00-0037248,2025,12,0.5671178397792392,0.3361662428190741,0.445,0.2315,TRUE,TRUE,b1
00-0037256,2025,12,0.33857505028508106,0.13857138351032988,0.3925,0.188,FALSE,FALSE,b2
00-0037263,2025,12,0.1062240644162649,0.03840752050137351,0.1265,0.0375,FALSE,FALSE,b3
00-0037525,2025,12,0.1521913516589561,0.06090625471981649,0.1925,0.0645,FALSE,FALSE,b3
00-0037746,2025,12,0.15390780238523344,0.06211197905732009,0.195,0.066,FALSE,FALSE,b3
00-0037840,2025,12,0.6594407841031723,0.4170294453829439,0.5625,0.3115,FALSE,FALSE,b1
00-0038120,2025,12,0.5370080880017971,0.2939201843141607,0.409,0.193,FALSE,FALSE,b1
00-0038134,2025,12,0.3203559540963489,0.12527495231474636,0.369,0.168,FALSE,FALSE,b2
00-0038542,2025,12,0.6658436132958306,0.4351354524777301,0.571,0.3305,FALSE,FALSE,b1
00-0038597,2025,12,0.5902699893979004,0.3377624729809003,0.4735,0.233,TRUE,FALSE,b1
00-0038685,2025,12,0.11963106012376445,0.04356435362024228,0.1455,0.0435,FALSE,FALSE,b3
00-0038797,2025,12,0.19972575712768892,0.0852046670537877,0.262,0.0955,TRUE,TRUE,b3
00-0038951,2025,12,0.14083199480029213,0.05111384581342533,0.176,0.0525,FALSE,FALSE,b3
00-0039032,2025,12,0.11189246842544792,0.04356435362024228,0.1345,0.0435,FALSE,FALSE,b3
00-0039139,2025,12,0.6365868169934918,0.4049108396033227,0.5325,0.299,TRUE,TRUE,b1
00-0039165,2025,12,0.20109381666668047,0.0913072205499102,0.264,0.1035,FALSE,FALSE,b3
00-0039384,2025,12,0.211708805787584,0.0947166872295851,0.2795,0.108,TRUE,FALSE,b3
00-0039738,2025,12,0.1658981753287054,0.07515737327693588,0.2125,0.0825,FALSE,FALSE,b3
00-0040078,2025,12,0.07642321037951369,0.020618590369836813,0.0855,0.018,FALSE,FALSE,b3
00-0040122,2025,12,0.6280983067475842,0.3891421515426822,0.5215,0.283,TRUE,TRUE,b1
00-0040162,2025,12,0.07417691540666352,0.01915364776392888,0.0825,0.0165,TRUE,FALSE,b3
00-0040202,2025,12,0.05847676343087726,0.018165760747775678,0.062,0.0155,FALSE,FALSE,b3
00-0040236,2025,12,0.16487181928106134,0.06530975801059259,0.211,0.07,FALSE,FALSE,b3
00-0040583,2025,12,0.2834439429854639,0.15611209644001914,0.3825,0.1915,FALSE,FALSE,b3
00-0040719,2025,12,0.12103193799263956,0.04185762375059994,0.1475,0.0415,FALSE,FALSE,b3
00-0040734,2025,12,0.4770445521321551,0.21719029673200574,0.565,0.3055,FALSE,FALSE,b2
00-0040784,2025,12,0.3300370449832647,0.13192745445831905,0.3815,0.178,TRUE,FALSE,b2
00-0032764,2025,13,0.6619827095159915,0.4387080816440439,0.573,0.332,TRUE,FALSE,b1
00-0033280,2025,13,0.7121007954826934,0.48873787502197724,0.6415,0.3855,TRUE,FALSE,b1
00-0033293,2025,13,0.28193603745920154,0.10012465872563753,0.324,0.133,FALSE,FALSE,b2
00-0033526,2025,13,0.09674819148586682,0.033604962262950906,0.111,0.0325,FALSE,FALSE,b3
00-0033923,2025,13,0.3548185939692127,0.2070504945775593,0.484,0.257,FALSE,FALSE,b3
00-0033955,2025,13,0.07995315981035893,0.020663813731521753,0.088,0.0185,FALSE,FALSE,b3
00-0034791,2025,13,0.12073597580686406,0.04280249031881604,0.145,0.043,FALSE,FALSE,b3
00-0034844,2025,13,0.6804266708808319,0.4633423300668955,0.598,0.358,FALSE,FALSE,b1
00-0035250,2025,13,0.1549568976914836,0.05463038188023386,0.195,0.057,TRUE,FALSE,b3
00-0035261,2025,13,0.2585442215145588,0.12432690737912734,0.3485,0.146,FALSE,FALSE,b3
00-0035537,2025,13,0.09961491231111905,0.032710148779957496,0.115,0.0315,FALSE,FALSE,b3
00-0035685,2025,13,0.20457307308937311,0.06865697088124481,0.2215,0.087,FALSE,FALSE,b2
00-0035700,2025,13,0.5378442148463064,0.30483420125212923,0.414,0.203,FALSE,FALSE,b1
00-0036139,2025,13,0.3353448459534448,0.13404328492519285,0.395,0.1835,FALSE,FALSE,b2
00-0036223,2025,13,0.7301272103582973,0.4955552396725909,0.6665,0.393,TRUE,FALSE,b1
00-0036275,2025,13,0.2924360859472954,0.10484783424344289,0.338,0.14,TRUE,TRUE,b2
00-0036555,2025,13,0.18259545439442718,0.05741963821756617,0.193,0.071,TRUE,TRUE,b2
00-0036755,2025,13,0.11830127044080917,0.041940388924610966,0.1415,0.042,FALSE,FALSE,b3
00-0036875,2025,13,0.289325760320902,0.15504704991632212,0.393,0.187,FALSE,FALSE,b3
00-0036919,2025,13,0.11795290390903718,0.04323256803800477,0.141,0.0435,FALSE,FALSE,b3
00-0036924,2025,13,0.1525869299807456,0.061630900053107715,0.1915,0.0655,FALSE,FALSE,b3
00-0036973,2025,13,0.3854028332629818,0.16423697703562756,0.4605,0.2285,FALSE,FALSE,b2
00-0036997,2025,13,0.3581365668263844,0.1447628274850224,0.425,0.1995,TRUE,FALSE,b2
00-0037085,2025,13,0.05851215540540797,0.01773881025644482,0.06,0.0155,FALSE,FALSE,b3
00-0037157,2025,13,0.2326864055975935,0.11827558614147116,0.3105,0.138,TRUE,FALSE,b3
00-0037197,2025,13,0.2462558501077166,0.11675882012677909,0.3305,0.136,FALSE,FALSE,b3
00-0037228,2025,13,0.2988147552110396,0.11594461382492446,0.3465,0.1565,FALSE,FALSE,b2
00-0037248,2025,13,0.6109708217287695,0.36777538869579424,0.5055,0.261,TRUE,FALSE,b1
00-0037256,2025,13,0.2840916346388527,0.16211890072809726,0.3855,0.1965,FALSE,FALSE,b3
00-0037263,2025,13,0.10848987377988656,0.03670890967192961,0.1275,0.036,FALSE,FALSE,b3
00-0037525,2025,13,0.12108325218227661,0.04366200966215814,0.1455,0.044,FALSE,FALSE,b3
00-0037746,2025,13,0.1454590072724864,0.05752726170003229,0.181,0.0605,FALSE,FALSE,b3
00-0037840,2025,13,0.5720921369506798,0.33966210988832296,0.456,0.2345,FALSE,FALSE,b1
00-0038120,2025,13,0.37499019781485776,0.15818366685816038,0.447,0.2195,TRUE,FALSE,b2
00-0038134,2025,13,0.32439109485219375,0.11560892993074988,0.3805,0.156,FALSE,FALSE,b2
00-0038397,2025,13,0.09566950401543596,0.03405099161262447,0.1095,0.033,FALSE,FALSE,b3
00-0038454,2025,13,0.07282596089499072,0.019210160891090535,0.0785,0.017,FALSE,FALSE,b3
00-0038542,2025,13,0.6090406775532972,0.3817257027767014,0.503,0.2745,TRUE,TRUE,b1
00-0038597,2025,13,0.6032302662407186,0.36516548801238174,0.4955,0.2585,TRUE,FALSE,b1
00-0038611,2025,13,0.14647908141972166,0.05628831660210886,0.1825,0.059,FALSE,FALSE,b3
00-0038794,2025,13,0.09530948274573721,0.029091416800027324,0.109,0.0275,FALSE,FALSE,b3
00-0039032,2025,13,0.13041324198873402,0.05379874870876324,0.159,0.056,FALSE,FALSE,b3
00-0039040,2025,13,0.5824452103837069,0.37193375201707357,0.469,0.265,TRUE,FALSE,b1
00-0039139,2025,13,0.5692859443304077,0.3347852758644671,0.4525,0.23,FALSE,FALSE,b1
00-0039165,2025,13,0.15563353575831784,0.05876248839704934,0.196,0.062,FALSE,FALSE,b3
00-0039361,2025,13,0.6067201422290395,0.3939314484507598,0.5,0.2865,TRUE,FALSE,b1
00-0039384,2025,13,0.26678379122199086,0.13561452621851072,0.3605,0.161,FALSE,FALSE,b3
00-0039391,2025,13,0.301622442851865,0.15504704991632212,0.4105,0.187,TRUE,TRUE,b3
00-0039738,2025,13,0.14307628264138397,0.057939410914670315,0.1775,0.061,FALSE,FALSE,b3
00-0039875,2025,13,0.0810670742663183,0.025866645137461147,0.0895,0.024,FALSE,FALSE,b3
00-0040122,2025,13,0.42573327265103694,0.19335227365161547,0.512,0.2715,FALSE,FALSE,b2
00-0040202,2025,13,0.2510252598126843,0.1254589098636504,0.3375,0.1475,FALSE,FALSE,b3
00-0040236,2025,13,0.16441227286457236,0.07093451714730127,0.209,0.077,TRUE,FALSE,b3
00-0040583,2025,13,0.2609432595787316,0.1341133806050214,0.352,0.159,FALSE,FALSE,b3
00-0040719,2025,13,0.14239482300328432,0.05587448651246783,0.1765,0.0585,FALSE,FALSE,b3
00-0040730,2025,13,0.1525869299807456,0.06569745882524618,0.1915,0.0705,TRUE,TRUE,b3
00-0040734,2025,13,0.3808541661468736,0.23537945216146322,0.5185,0.295,FALSE,FALSE,b3
00-0040784,2025,13,0.33913046355805726,0.12767938011433777,0.4,0.174,TRUE,FALSE,b2
00-0032764,2025,14,0.5883586564514826,0.35433986307439974,0.475,0.2575,FALSE,FALSE,b1
00-0033293,2025,14,0.320112935138075,0.1308453403063292,0.371,0.1765,FALSE,FALSE,b2
00-0033526,2025,14,0.1171254337277533,0.04384713428739469,0.1405,0.0435,FALSE,FALSE,b3
00-0033923,2025,14,0.316701529925766,0.16666940798480606,0.435,0.2115,FALSE,FALSE,b3
00-0034844,2025,14,0.6663921358995529,0.4270502746246474,0.578,0.334,TRUE,FALSE,b1
00-0035261,2025,14,0.2177661663422333,0.10311817580837832,0.2905,0.121,TRUE,TRUE,b3
00-0035537,2025,14,0.12709223433998065,0.04840149538303297,0.155,0.049,FALSE,FALSE,b3
00-0035685,2025,14,0.19835175570614705,0.06366421758690997,0.21,0.076,FALSE,FALSE,b2
00-0035700,2025,14,0.5251192368297832,0.2829397958599982,0.397,0.189,TRUE,FALSE,b1
00-0036223,2025,14,0.7486516968053244,0.5137736516933271,0.692,0.433,FALSE,FALSE,b1
00-0036275,2025,14,0.3009418203523854,0.1102872192328196,0.3455,0.145,FALSE,FALSE,b2
00-0036919,2025,14,0.12469619100267004,0.04922046685914123,0.1515,0.05,TRUE,FALSE,b3
00-0036924,2025,14,0.14000890374292316,0.05287445401725115,0.174,0.0545,FALSE,FALSE,b3
00-0036973,2025,14,0.3238786730487827,0.1269462586427684,0.376,0.1705,TRUE,TRUE,b2
00-0036997,2025,14,0.3905143718838911,0.168066063995379,0.4635,0.234,FALSE,FALSE,b2
00-0037085,2025,14,0.05609135473501932,0.014576520487098472,0.057,0.0115,FALSE,FALSE,b3
00-0037157,2025,14,0.2117661055128234,0.09986371287862628,0.2815,0.1165,FALSE,FALSE,b3
00-0037197,2025,14,0.20178175836975973,0.09477164766846335,0.2665,0.1095,FALSE,FALSE,b3
00-0037228,2025,14,0.2675237138789564,0.0957419308634112,0.301,0.123,TRUE,FALSE,b2
00-0037248,2025,14,0.6475132552280237,0.41971920778118105,0.5525,0.326,FALSE,FALSE,b1
00-0037256,2025,14,0.22367770889802688,0.06436809757730878,0.243,0.077,FALSE,FALSE,b2
00-0037263,2025,14,0.08708944278037307,0.03088655470685745,0.098,0.0285,FALSE,FALSE,b3
00-0037525,2025,14,0.16117521149478609,0.06937224959444364,0.2055,0.0755,FALSE,FALSE,b3
00-0037557,2025,14,0.0967955703874818,0.026328649626285755,0.1115,0.0235,FALSE,FALSE,b3
00-0037840,2025,14,0.6000521327654533,0.3695849706734891,0.49,0.273,TRUE,FALSE,b1
00-0038120,2025,14,0.4130668695554336,0.18168094169942806,0.4925,0.255,FALSE,FALSE,b2
00-0038134,2025,14,0.355655049625474,0.15739114512801086,0.418,0.2175,FALSE,FALSE,b2
00-0038454,2025,14,0.08853931977975844,0.03133449844207762,0.1,0.029,FALSE,FALSE,b3
00-0038542,2025,14,0.6154478804073974,0.3578079797014385,0.51,0.261,FALSE,FALSE,b1
00-0038597,2025,14,0.5985005302341895,0.35185317804606947,0.488,0.255,TRUE,FALSE,b1
00-0038611,2025,14,0.15582169385801894,0.05846631796305027,0.1975,0.0615,FALSE,FALSE,b3
00-0038794,2025,14,0.10738701775804299,0.03574643434013336,0.1265,0.034,FALSE,FALSE,b3
00-0038951,2025,14,0.15179792399964445,0.06396102644103055,0.1915,0.0685,FALSE,FALSE,b3
