player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_tgt_per_snap,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_tgt_per_snap,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0036754,Brock Wright,DET,NYG,2025,12,2025_12_NYG_DET,0.20163779880385846,4,4,0.08888888888888889,9,0.04072398190045249,2.25,68,0.8065511952154338,0.192473499893822,0.192473499893822,-0.0587944677644181,-0.2512679676582401,FALSE,udfa,0.08971883124029889,0.008506219716111214,-0.2628023222211444,0.5899874953866066,0.06600154717468888,64.5734443805919,0.052805280528052806,0.04607508532423208,0.5094117647058823,0.0274442538593482,67.70588235294117,0.19447169916310716,0.7503301059120562,11,FALSE
00-0036876,Kylen Granson,IND,HOU,2022,1,2022_01_IND_HOU,-0.20626420047067637,7,7,0.1346153846153846,37,0.1182108626198083,5.285714285714286,95,-1.4438494032947347,0.28554760136683843,0.28554760136683843,NA,NA,FALSE,r4_5,NA,NA,NA,NA,NA,NA,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,0.40802878771859225,0.1984231710863281,0,TRUE
00-0036876,Kylen Granson,IND,TEN,2022,4,2022_04_TEN_IND,1.5051780184003292,4,4,0.1,32,0.13559322033898305,8,68,6.020712073601317,0.28554760136683843,0.28554760136683843,-0.23607122162925231,-0.5216188229960907,FALSE,r4_5,0.07519925814386455,0.05364992845070581,3.5059003193113982,0.49616132167152577,0.08893927941546989,71.07385811467444,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,0.2718118678605454,0.3884886820342503,3,FALSE
00-0036876,Kylen Granson,IND,DEN,2022,5,2022_05_IND_DEN,-1.813175012784389,3,3,0.06382978723404255,19,0.07307692307692308,6.333333333333333,80,-5.4395250383531675,0.28554760136683843,0.28554760136683843,0.31035304857184814,0.024805447205009712,FALSE,r4_5,0.08298201948419655,0.07936468681991375,4.916201086012407,0.4816753618640411,0.10287065004046136,70.1092456752834,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,-0.043429205777618954,0.5427395243233349,4,FALSE
00-0036876,Kylen Granson,IND,JAX,2022,6,2022_06_JAX_IND,0.9490601635043276,4,4,0.06779661016949153,25,0.08361204013377926,6.25,81,3.7962406540173106,0.28554760136683843,0.28554760136683843,-0.2622377317480441,-0.5477853331148825,FALSE,r4_5,0.07781778746459256,0.07766924628697032,5.298318409572393,0.48122361518147694,0.09641994626143001,72.7762011254152,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,0.4545769868189608,0.4810330864975476,5,FALSE
00-0036876,Kylen Granson,IND,WAS,2022,8,2022_08_WAS_IND,-0.4078122703746582,3,3,0.12,0,0,0,58,-1.2234368111239746,0.28554760136683843,0.28554760136683843,0.16790411428019414,-0.1176434870866443,FALSE,r4_5,0.056972683962994396,0.06900562592256806,5.831896931875697,0.40322123559736495,0.08925656619489922,72.78991069818548,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,-0.6755135240252967,0.40045018771225754,7,FALSE
00-0036876,Kylen Granson,IND,LV,2022,10,2022_10_IND_LV,0.9139450293732807,4,4,0.12903225806451613,28,0.16279069767441862,7,64,3.655780117493123,0.28554760136683843,0.28554760136683843,-1.5637233032339455,-1.8492709046007838,FALSE,r4_5,0.05895524689651891,0.04516385453002465,5.866536564759123,0.4340834640812564,0.07361388533492336,67.61716334024851,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,0.80752888500557,-0.5428503159964426,8,FALSE
00-0036876,Kylen Granson,IND,DAL,2022,13,2022_13_IND_DAL,-0.5414500170354332,6,6,0.14634146341463414,43,0.19724770642201836,7.166666666666667,72,-3.2487001022125988,0.28554760136683843,0.28554760136683843,-0.39314290215404707,-0.6786905035208854,FALSE,r4_5,0.06505631180905358,0.07474515206571031,8.7653716583443,0.4272414013930341,0.07106488521822851,63.94710649650057,0.04437869822485207,0.02372336147969441,0.20176470588235293,0.06578947368421052,66.52941176470588,-0.034377620991140063,0.7578972881093878,11,FALSE
00-0036876,Kylen Granson,IND,JAX,2023,1,2023_01_JAX_IND,0.42028880593231105,6,6,0.13953488372093023,39,0.17889908256880735,6.5,73,2.521732835593866,-0.018097786240192183,-0.018097786240192183,NA,NA,FALSE,r4_5,NA,NA,NA,NA,NA,NA,0.07561436672967864,0.08806528391703503,0.45076923076923076,0.09803921568627451,68.76470588235294,0.42882096753313587,0.9385745398895312,0,TRUE
00-0036876,Kylen Granson,IND,HOU,2023,2,2023_02_IND_HOU,0.37025521192117594,4,4,0.12121212121212122,10,0.07352941176470588,2.5,59,1.4810208476847038,-0.018097786240192183,-0.018097786240192183,0.42028880593231105,0.43838659217250325,FALSE,r4_5,0.13953488372093023,0.17889908256880735,6.5,0.61,0.13636363636363635,73,0.07561436672967864,0.08806528391703503,0.45076923076923076,0.09803921568627451,68.76470588235294,0.0796639378806619,0.005535998196619385,1,TRUE
