player_id,season,season_share,n_weeks,prior_share,prior_n_weeks,abs_delta,cohort
00-0029000,2017,0.12392708658651538,15,0.19365100757405523,16,0.06972392098753985,role_change
00-0029000,2018,0.15462688115168907,16,0.12392708658651538,15,0.030699794565173688,stable
00-0029000,2019,0.21130901137146135,15,0.15462688115168907,16,0.05668213021977228,role_change
00-0029000,2020,0.18160085259336436,15,0.21130901137146135,15,0.029708158778096988,stable
00-0029000,2021,0.1682763241541218,16,0.18160085259336436,15,0.013324528439242561,stable
00-0029000,2022,0.04133706394781046,4,0.1682763241541218,16,0.12693926020631136,role_change
00-0029033,2015,0.09143300816860807,7,0.06382978723404255,1,0.02760322093456552,stable
00-0029033,2016,0.02329339818922131,4,0.09143300816860807,7,0.06813960997938676,role_change
00-0029033,2017,0.13636363636363635,1,0.02329339818922131,4,0.11307023817441504,role_change
00-0029129,2015,0.043478260869565216,1,0.12184873949579832,3,0.0783704786262331,role_change
00-0029129,2016,0.05743643670312477,13,0.043478260869565216,1,0.013958175833559551,stable
00-0029137,2015,0.29256196288587466,9,0.2192581372105075,16,0.07330382567536717,role_change
00-0029137,2016,0.21443826991820628,12,0.29256196288587466,9,0.07812369296766838,role_change
00-0029137,2017,0.2069352123195467,16,0.21443826991820628,12,0.007503057598659574,stable
00-0029137,2018,0.18316262115544293,13,0.2069352123195467,16,0.023772591164103768,stable
00-0029137,2019,0.22475869772294038,9,0.18316262115544293,13,0.04159607656749745,stable
00-0029137,2020,0.04255256323917935,7,0.22475869772294038,9,0.18220613448376102,role_change
00-0029159,2015,0.1255477439958663,16,0.15046100811055796,15,0.024913264114691663,stable
00-0029159,2016,0.14238518096934172,16,0.1255477439958663,16,0.016837436973475423,stable
00-0029159,2017,0.1888666019831701,16,0.14238518096934172,16,0.04648142101382838,stable
00-0029159,2018,0.16406603332078393,13,0.1888666019831701,16,0.02480056866238617,stable
00-0029262,2015,0.14345217307790012,16,0.2013104889875282,16,0.05785831590962809,role_change
00-0029269,2015,0.18730118818859387,16,0.08793821496230354,16,0.09936297322629033,role_change
00-0029269,2016,0.14392020919691087,14,0.18730118818859387,16,0.043380978991683,stable
00-0029269,2017,0.10791797920818852,16,0.14392020919691087,14,0.03600222998872235,stable
00-0029269,2018,0.054485565442995675,11,0.10791797920818852,16,0.053432413765192845,role_change
00-0029269,2019,0.07231923874338735,5,0.054485565442995675,11,0.01783367330039167,stable
00-0029293,2016,0.1735075031080497,15,0.1921079917242072,16,0.018600488616157512,stable
00-0029293,2017,0.17356864543010392,16,0.1735075031080497,15,6.114232205423065e-5,stable
00-0029293,2018,0.16886423582633617,9,0.17356864543010392,16,0.004704409603767751,stable
00-0029293,2019,0.17997999663509032,13,0.16886423582633617,9,0.01111576080875415,stable
00-0029293,2020,0.18470601272355747,16,0.17997999663509032,13,0.00472601608846715,stable
00-0029293,2021,0.18758195807580327,17,0.18470601272355747,16,0.0028759453522458067,stable
00-0029293,2022,0.13462337046008896,16,0.18758195807580327,17,0.052958587615714314,role_change
00-0029293,2023,0.07198581560283687,4,0.13462337046008896,16,0.06263755485725209,role_change
00-0029319,2015,0.09866374997841967,10,0.02857142857142857,1,0.0700923214069911,role_change
00-0029319,2016,0.10719395092114678,11,0.09866374997841967,10,0.008530200942727106,stable
00-0029319,2017,0.13890190371042438,9,0.10719395092114678,11,0.0317079527892776,stable
00-0029319,2018,0.06266272277567338,13,0.13890190371042438,9,0.076239180934751,role_change
00-0029319,2019,0.03944099378881988,2,0.06266272277567338,13,0.0232217289868535,stable
00-0029336,2016,0.04781929843041141,7,0.022222222222222223,1,0.025597076208189188,stable
00-0029336,2017,0.05476190476190476,4,0.04781929843041141,7,0.006942606331493351,stable
00-0029388,2016,0.11069468414360265,9,0.05042016806722689,2,0.06027451607637575,role_change
00-0029388,2017,0.12775885274728238,15,0.11069468414360265,9,0.017064168603679736,stable
00-0029388,2018,0.08279712512876067,12,0.12775885274728238,15,0.04496172761852171,stable
00-0029394,2015,0.0790079365079365,5,0.043586660540351777,12,0.03542127596758472,stable
00-0029394,2016,0.0845959595959596,2,0.0790079365079365,5,0.0055880230880231,stable
00-0029394,2017,0.07418630751964085,6,0.0845959595959596,2,0.010409652076318748,stable
00-0029415,2015,0.108006807710815,9,0.0463322936604844,9,0.0616745140503306,role_change
00-0029572,2015,0.11074333105317825,15,0.11639072430445274,15,0.005647393251274488,stable
00-0029572,2016,0.09917283959600663,4,0.11074333105317825,15,0.011570491457171622,stable
00-0029572,2017,0.06243787709511937,12,0.09917283959600663,4,0.03673496250088726,stable
00-0029572,2018,0.09950886423787957,16,0.06243787709511937,12,0.03707098714276019,stable
00-0029572,2019,0.08426014375659191,16,0.09950886423787957,16,0.015248720481287656,stable
00-0029580,2015,0.1378806920596929,11,0.05230659650113199,10,0.08557409555856091,role_change
00-0029580,2016,0.202505768759216,16,0.1378806920596929,11,0.06462507669952311,role_change
00-0029580,2017,0.186138517465471,14,0.202505768759216,16,0.016367251293745,stable
00-0029580,2018,0.06973272954821205,5,0.186138517465471,14,0.11640578791725895,role_change
00-0029608,2015,0.2022487711726803,16,0.1997001619914765,15,0.002548609181203809,stable
00-0029608,2016,0.2525258356212199,16,0.2022487711726803,16,0.05027706444853958,stable
00-0029608,2017,0.2059973831302502,16,0.2525258356212199,16,0.04652845249096968,stable
00-0029608,2018,0.22277207695150014,14,0.2059973831302502,16,0.016774693821249936,stable
00-0029608,2019,0.21085596569418275,10,0.22277207695150014,14,0.011916111257317397,stable
00-0029608,2020,0.18148972117180184,15,0.21085596569418275,10,0.029366244522380902,stable
00-0029608,2021,0.12037901609131951,10,0.18148972117180184,15,0.06111070508048233,role_change
00-0029608,2022,0.08200065517138688,3,0.12037901609131951,10,0.03837836091993263,stable
00-0029614,2015,0.09363750284206437,13,0.0653930937121184,9,0.02824440912994597,stable
00-0029632,2015,0.09275812557022117,16,0.18958877520871717,16,0.096830649638496,role_change
00-0029632,2016,0.14837606655668495,15,0.09275812557022117,16,0.055617940986463776,role_change
00-0029632,2017,0.18885589815573728,15,0.14837606655668495,15,0.04047983159905233,stable
00-0029632,2018,0.14691324267083183,16,0.18885589815573728,15,0.041942655484905444,stable
00-0029632,2019,0.1409407925031998,15,0.14691324267083183,16,0.005972450167632037,stable
00-0029632,2020,0.09186457615803038,7,0.1409407925031998,15,0.04907621634516941,stable
00-0029632,2021,0.08221478806657428,8,0.09186457615803038,7,0.009649788091456099,stable
00-0029638,2015,0.1571817204979844,15,0.16403472844436953,16,0.006853007946385131,stable
00-0029638,2016,0.1261370395808185,14,0.1571817204979844,15,0.03104468091716589,stable
00-0029638,2017,0.04845752004476912,10,0.1261370395808185,14,0.07767951953604939,role_change
00-0029638,2018,0.0803018132125275,10,0.04845752004476912,10,0.03184429316775837,stable
00-0029640,2015,0.09793623927521117,9,0.1453898099966776,7,0.04745357072146644,stable
00-0029640,2016,0.13113563183875684,16,0.09793623927521117,9,0.03319939256354568,stable
00-0029640,2017,0.04496017961535203,5,0.13113563183875684,16,0.08617545222340481,role_change
00-0029640,2018,0.037268932617769826,2,0.04496017961535203,5,0.007691246997582203,stable
00-0029660,2015,0.037044356609574,3,0.033929732034463846,7,0.0031146245751101573,stable
00-0029664,2018,0.14801001790280596,12,0.23627132627132627,5,0.08826130836852031,role_change
00-0029664,2019,0.10782024238783051,11,0.14801001790280596,12,0.04018977551497545,stable
00-0029664,2022,0.038461538461538464,1,0.043112168046378574,9,0.00465062958484011,stable
00-0029708,2015,0.1623624567786057,10,0.19989838509181448,14,0.03753592831320879,stable
00-0029708,2016,0.12187078318851861,11,0.1623624567786057,10,0.04049167359008708,stable
00-0029708,2017,0.1871317052988605,14,0.12187078318851861,11,0.06526092211034189,role_change
00-0029848,2016,0.10515202702702703,2,0.05638716797587205,11,0.04876485905115498,stable
