cell,bin,n,pred,emp,delta,method,threshold,position
exante_statue,"[0.2,0.3)",1618,0.25099225146721077,0.24969097651421507,-0.0013012749529957013,platt_vol,20+,QB
exante_statue,"[0.3,0.4)",1145,0.34355178661158653,0.3406113537117904,-0.0029404328997961193,platt_vol,20+,QB
exante_statue,"[0.4,0.5)",409,0.4384177790692431,0.4058679706601467,-0.03254980840909644,platt_vol,20+,QB
exante_statue,"[0.5,0.6)",66,0.5339737566081632,0.6060606060606061,0.07208684945244292,platt_vol,20+,QB
exante_statue,"[0.6,0.7)",8,0.6160774480299035,0.875,0.2589225519700965,platt_vol,20+,QB
exante_mover,"[0.1,0.2)",43,0.1686368267496804,0.20930232558139536,0.04066549883171497,platt_vol,20+,QB
exante_mover,"[0.2,0.3)",150,0.2588156180506131,0.3466666666666667,0.08785104861605358,platt_vol,20+,QB
exante_mover,"[0.3,0.4)",258,0.35054824967594617,0.38372093023255816,0.03317268055661199,platt_vol,20+,QB
exante_mover,"[0.4,0.5)",187,0.44625773394822776,0.5187165775401069,0.07245884359187915,platt_vol,20+,QB
exante_mover,"[0.5,0.6)",117,0.5444286023660633,0.5299145299145299,-0.014514072451533355,platt_vol,20+,QB
exante_mover,"[0.6,0.7)",53,0.6374731024978822,0.6792452830188679,0.041772180520985636,platt_vol,20+,QB
exante_mover,"[0.7,0.8)",1,0.7320711089580362,1,0.2679288910419638,platt_vol,20+,QB
exante_scrambler,"[0.2,0.3)",1,0.25803743128052076,1,0.7419625687194793,platt_vol,20+,QB
exante_scrambler,"[0.3,0.4)",5,0.33970535149808806,0.4,0.06029464850191196,platt_vol,20+,QB
exante_scrambler,"[0.4,0.5)",15,0.45746776879377404,0.3333333333333333,-0.12413443546044073,platt_vol,20+,QB
exante_scrambler,"[0.5,0.6)",51,0.5527594432040612,0.39215686274509803,-0.1606025804589632,platt_vol,20+,QB
exante_scrambler,"[0.6,0.7)",47,0.6459007862228413,0.7021276595744681,0.056226873351626794,platt_vol,20+,QB
exante_scrambler,"[0.7,0.8)",12,0.751044063103801,0.5833333333333334,-0.16771072977046764,platt_vol,20+,QB
exante_scrambler,"[0.8,0.9)",1,0.8016344614143779,0,-0.8016344614143779,platt_vol,20+,QB
exante_statue,"[0,0.1)",155,0.07837882800825652,0.10967741935483871,0.031298591346582194,platt_vegas,20+,QB
exante_statue,"[0.1,0.2)",1155,0.1548655687942665,0.1445887445887446,-0.010276824205521895,platt_vegas,20+,QB
exante_statue,"[0.2,0.3)",1554,0.24864207956783071,0.25353925353925355,0.004897173971422836,platt_vegas,20+,QB
exante_statue,"[0.3,0.4)",890,0.3449923318046735,0.33146067415730335,-0.013531657647370132,platt_vegas,20+,QB
exante_statue,"[0.4,0.5)",453,0.4412890468754964,0.4260485651214128,-0.015240481754083601,platt_vegas,20+,QB
exante_statue,"[0.5,0.6)",147,0.5384600713479069,0.48299319727891155,-0.05546687406899531,platt_vegas,20+,QB
exante_statue,"[0.6,0.7)",48,0.6328280030999,0.7083333333333334,0.07550533023343342,platt_vegas,20+,QB
