position,player_id,season,week,pred_vol,p_start,p_boom,p_bust,hit_start,hit_boom,hit_bust,stratum,star_bucket,team_spread,implied_total,sb,ib,p_start_platt,p_start_iso,p_start_strat_platt,p_start_strat_iso,p_start_platt_vol,p_start_platt_vegas,p_start_platt_vol_vegas,p_start_star_platt,p_boom_platt,p_boom_iso,p_boom_strat_platt,p_boom_strat_iso,p_boom_platt_vol,p_boom_platt_vegas,p_boom_platt_vol_vegas,p_boom_star_platt,p_bust_platt,p_bust_iso,p_bust_strat_platt,p_bust_strat_iso,p_bust_platt_vol,p_bust_platt_vegas,p_bust_platt_vol_vegas,p_bust_star_platt
WR,00-0037247,2022,4,5.940725395974274,0.19499954999534397,0.08193029175790079,0.2855226325189375,1,0,0,exante_mid,b3,3.5,23,fav,mid_implied,0.1935774615259208,0.18657817109144542,0.19402501291728055,0.18768768768768768,0.19138793841448573,0.18736458363808012,0.18314012814643818,0.1869493562963923,0.08394004561406644,0.076,0.0866188953425688,0.07615230460921844,0.0820810913013761,0.08191738799831544,0.07812455757404176,0.08021588857355191,0.2768986522559537,0.2604501607717042,0.26860823141497514,0.2567441860465116,0.26675344853580374,0.28115169453394334,0.26725880209156294,0.2866367217007933
WR,00-0037257,2022,4,4.509203991307693,0.11839741382099744,0.0317860729600572,0.3486681527127462,0,0,0,exante_low,b3,3,24,fav,mid_implied,0.11483524476210438,0.10076670317634173,0.10638557084566401,0.10626702997275204,0.10866748914129763,0.11949164564362243,0.11234262782025085,0.12280360719424471,0.03227970644024503,0.02619047619047619,0.02771658464211628,0.023289665211062592,0.0327075737301182,0.034733732240196095,0.0367286841941503,0.037136107053032545,0.3224091484854773,0.3418043202033037,0.35782109792772837,0.36585365853658536,0.3763313156292136,0.32111838197360165,0.3733042945043048,0.32251569861006035
WR,00-0037664,2022,4,5.2155772228591255,0.13382190615221645,0.04215312091987788,0.3869606069021573,0,0,0,exante_mid,b3,3.5,24,fav,mid_implied,0.1305499373209655,0.11494252873563218,0.13028542866430612,0.10810810810810811,0.13131883210498232,0.1337656324401094,0.13863289665063838,0.13607510256539992,0.042926931781638526,0.030732860520094562,0.04546283297851975,0.04,0.04477937741678357,0.045288037208557924,0.050092651209363195,0.04669802672201,0.3497140059316131,0.39123630672926446,0.33391977120281874,0.3707865168539326,0.34499015236037345,0.3489242357690181,0.3312466307559754,0.3437422431188683
WR,00-0037740,2022,4,6.779382401170048,0.28292395252547786,0.1418594438942713,0.18359948081555577,0,0,0,exante_mid,b3,-3.5,19.5,dog,low_implied,0.28536533825086724,0.27977839335180055,0.2871022494348758,0.27977839335180055,0.2795838279138943,0.26037704488621455,0.23638415537656943,0.25739039423344706,0.14591210406779367,0.14103923647932132,0.1474050360491334,0.14164004259850904,0.1392815199725017,0.1266758645693711,0.10862994468810783,0.12603905177197697,0.19988555495720844,0.15331807780320367,0.19891814313882036,0.15713196033562166,0.1890625832929388,0.20618642700988238,0.2089596156920096,0.22353127873533304
WR,00-0037741,2022,4,6.886664896396517,0.2691755407816486,0.1341127035105526,0.2134299072504653,0,0,0,exante_mid,b3,-2.5,20.25,dog,mid_implied,0.27095530695301756,0.27977839335180055,0.2724803319251481,0.27977839335180055,0.2727190406359867,0.25287939346627425,0.2439831344500609,0.24648331233270113,0.13789826462021315,0.14103923647932132,0.1396068372114533,0.14164004259850904,0.13523348072665187,0.12347196814713551,0.11294326402341356,0.1202998879536649,0.22313145955751512,0.20132450331125828,0.22007278177381331,0.2075208913649025,0.19514974505471613,0.2283032323116407,0.20628598063684447,0.2429997940316119
WR,00-0037742,2022,4,6.172070888996817,0.2214052265842661,0.09609587585665068,0.25067608097972127,0,0,1,exante_mid,b3,-3.5,20.5,dog,mid_implied,0.22103424064110844,0.224,0.22184753455804157,0.224,0.21662621637989188,0.21050474380303058,0.19553662876284134,0.2083223794199065,0.09857912544192143,0.125,0.10109353236241839,0.125,0.0956098767054248,0.09069769522104888,0.08218736017928102,0.09140374737778238,0.2512471246827333,0.2585034013605442,0.24550738037872533,0.2567441860465116,0.24214442941545433,0.2540863093857649,0.25359171152234977,0.26602584406031904
WR,00-0037816,2022,4,5.740583629366994,0.1925296235690812,0.07842822432234642,0.27532591458746525,0,0,0,exante_mid,b3,6.5,24.5,fav,mid_implied,0.19101564045225125,0.18657817109144542,0.19143039469349848,0.18768768768768768,0.1847958607997094,0.18598232450929636,0.1788870119280219,0.18493614437744252,0.08032272992162078,0.06200607902735562,0.08302795685235792,0.06351183063511831,0.07728605767884271,0.08101988437508674,0.07662737948823217,0.07740308724291202,0.2694446899857856,0.2585034013605442,0.26190360798337764,0.2567441860465116,0.2740755628801754,0.27325936802565726,0.2701036886851831,0.2806813712804726
WR,00-0038090,2022,4,4.251469100543467,0.108139502005015,0.02605949626802806,0.34165079331091486,0,0,0,exante_low,b3,1.5,25,close,mid_implied,0.10443538473868948,0.10076670317634173,0.10274581225942321,0.09967845659163987,0.09789038471053638,0.11782001095275318,0.11226034634840622,0.11383927247586002,0.02641132061929687,0.026022304832713755,0.029735744958700912,0.023289665211062592,0.02710106572022019,0.030870316088842293,0.03442584961070669,0.03160861196651511,0.31739097680002143,0.3418043202033037,0.35327981671690645,0.36585365853658536,0.39058987483654767,0.3092319205511169,0.3749143369517424,0.3185939429033784
WR,00-0038124,2022,4,5.174206924096381,0.15111569187587437,0.04782592692665421,0.3358973989270486,0,0,0,exante_mid,b3,6.5,24.5,fav,mid_implied,0.14826472187419515,0.12822349570200572,0.1481769870484728,0.12890094979647218,0.14301926029023862,0.14550802339311883,0.14020998092955195,0.15070580841381837,0.04876295590567939,0.03917301414581066,0.05139019509693028,0.040229885057471264,0.04902431817752555,0.05023262987534077,0.05186160711499379,0.05174135233194723,0.31327142186650153,0.3418043202033037,0.301258586480639,0.32783882783882784,0.3293511157821941,0.3167029261396662,0.32445593386653765,0.3153689133173405
WR,00-0027942,2022,5,5.3934961926273814,0.14705030093640703,0.0469388518133742,0.3700691405536414,0,0,0,exante_mid,b3,-5.5,22,dog,mid_implied,0.1435806137067041,0.12695035460992907,0.14336120810467606,0.12734584450402145,0.14385949924581662,0.14998770557510105,0.150688174297148,0.14674263957685263,0.04772604218954866,0.03879310344827586,0.05010790083840594,0.039779005524861875,0.04969748298141471,0.04929248000262894,0.05311627814424203,0.05090035335255419,0.33792685436436326,0.3419823559937727,0.3234750381203304,0.345679012345679,0.3283363715332494,0.3305296465216393,0.31665736039869435,0.33458451028010566
WR,00-0028002,2022,5,4.7465887814956895,0.1737760603614058,0.053164916824741,0.22774266498230455,1,0,0,exante_low,b3,8,24.75,big_fav,mid_implied,0.17109928531113494,0.18625827814569537,0.12038766723732143,0.125,0.14995974019356748,0.16410140449771093,0.1337901133739404,0.16894838047064356,0.054125821613274165,0.06174334140435835,0.022320657886694014,0.03375527426160337,0.050014737661212484,0.05484836595463206,0.0485473816391538,0.05628184623000135,0.23448090052282053,0.2481012658227848,0.2776150019013053,0.22056203709230457,0.3113766621734742,0.2396418169929845,0.3249084541842523,0.2526200271138813
WR,00-0029293,2022,5,6.589036052322379,0.3467872407712963,0.1723112580291456,0.09866111305821479,1,0,0,exante_mid,b3,7,25.75,big_fav,mid_implied,0.3522414584045826,0.37433155080213903,0.35522225769848104,0.37777777777777777,0.3197911956175706,0.3499302578596755,0.30294959077687966,0.3070190373058023,0.17715950754653886,0.17972350230414746,0.17765618287537668,0.18009478672985782,0.15792736963049536,0.1815359241431157,0.15075832474242826,0.1470257070452147,0.1281400283674523,0.109107303877367,0.13240037843763158,0.11742059672762271,0.15885524033699824,0.1296261999201661,0.16076622175616878,0.1603215863022138
WR,00-0030035,2022,5,7.626463792006525,0.42195210017273266,0.23108499615443623,0.07526839822487674,0,0,0,exante_mid,b2,7,25,big_fav,mid_implied,0.4314167645238052,0.4283246977547496,0.4356496194103703,0.41983695652173914,0.41217780853582714,0.41683329988541623,0.3863651294596267,0.4361602181535815,0.23785874886555633,0.24115755627009647,0.2362722859173001,0.2392086330935252,0.22403648129348588,0.2332360679569014,0.2095685678092383,0.24023496742482514,0.10555162446986835,0.109107303877367,0.11093183210301213,0.11742059672762271,0.11291403774170797,0.10841054173813522,0.11603307199307296,0.08714512087997599
WR,00-0030431,2022,5,7.61511965150933,0.41663174131014025,0.2268177149847006,0.07914856618338595,0,0,0,exante_mid,b2,2.5,23,close,mid_implied,0.4258183512091505,0.4283246977547496,0.4299672312060961,0.41983695652173914,0.40778877789709855,0.4119472756817988,0.3762944111629416,0.43164452136537745,0.233455853273791,0.24115755627009647,0.23203263552591433,0.2392086330935252,0.22055207146092526,0.22258277383628164,0.1968151434045606,0.23667959113158146,0.10942305833702044,0.109107303877367,0.11463621160588211,0.11742059672762271,0.11526982430922471,0.11233757520423733,0.12275572205900145,0.08967487206388368
WR,00-0031236,2022,5,8.400238443614318,0.3094569322539804,0.1720372250145371,0.2291584426208646,0,0,0,exante_mid,b2,-7,18.75,big_dog,low_implied,0.31292212870897695,0.33154121863799285,0.3152500007332615,0.3339483394833948,0.35418324500973297,0.2847305098722752,0.3311509121778741,0.3391134682923957,0.17687627286955912,0.17972350230414746,0.17738162844931413,0.18009478672985782,0.19578553383294497,0.15091027144420377,0.16869291271715645,0.18995404469405408,0.2355508542310189,0.2481012658227848,0.23133056213680686,0.24671916010498687,0.1426540763168816,0.2394651812342272,0.14449004397280457,0.16763290175302167
WR,00-0031381,2022,5,10.374500972868685,0.6886214242083994,0.4738016757080633,0,1,1,0,exante_high,b1,-7,22.75,big_dog,mid_implied,0.7075573425944223,0.6585365853658537,0.6506698532505236,0.6285714285714286,0.7114895951666234,0.7096523781735233,0.7089758127678716,0.7109005992975393,0.4862923919361697,0.456,0.45388324041314526,0.453416149068323,0.4990235295246112,0.4776080813426527,0.4935832641120632,0.49096486749039037,8.223237969053432e-4,0.03314917127071823,0.02602792229352605,0.027707808564231738,0.004966169731919845,8.520994437665213e-4,0.008798422922557468,0.00600222332660739
WR,00-0031408,2022,5,6.771046642784833,0.4475211485181927,0.2365784428179104,0.032496569269226505,0,0,0,exante_mid,b1,7.5,27.75,big_fav,high_implied,0.4582984594757098,0.45481049562682213,0.4629215175726203,0.46864686468646866,0.39898512677882014,0.47432406734966187,0.39085590321861696,0.5136812690988367,0.24352557999969496,0.2424778761061947,0.2417268800710237,0.24086021505376345,0.20706264525375323,0.2649755145355753,0.20829044700855776,0.289039031102481,0.05771271734290069,0.05694760820045558,0.06399150501276672,0.07335907335907337,0.10389148098142428,0.05738238407148636,0.10754748994748274,0.043729561922554436
WR,00-0031428,2022,5,6.873444697638408,0.32779227893804397,0.16648333948878935,0.1353086154135652,0,0,1,exante_mid,b3,4.5,25,fav,mid_implied,0.33222892739033727,0.34513274336283184,0.3348784181000444,0.3393665158371041,0.31554510791549667,0.3349666880717569,0.31217204517080527,0.29201794594331393,0.17113562637000665,0.17676767676767677,0.17181431423389207,0.17558886509635974,0.1591914316003858,0.17546967784404463,0.15659931483005762,0.1428677844112172,0.1607422854755446,0.1471861471861472,0.1628740713166346,0.15035799522673032,0.1662655397805728,0.16114969792687586,0.16202123199324822,0.19001900011977427
WR,00-0031544,2022,5,7.804135389097893,0.41372254021509336,0.2273614079625993,0.0872144458099331,1,1,0,exante_mid,b3,-3,22.75,dog,mid_implied,0.42275650310445334,0.4283246977547496,0.4268590940944891,0.41983695652173914,0.41271260649479,0.4265078364475726,0.4056813775257581,0.3601641964256089,0.2340168689168671,0.24115755627009647,0.23257293420447664,0.2392086330935252,0.2257091310450858,0.23117430221004157,0.21404963635117633,0.18575509486939404,0.1173024156847054,0.109107303877367,0.12214244069330026,0.11742059672762271,0.11398766781853019,0.11638253821190232,0.11455434835002613,0.15005397065558396
WR,00-0031588,2022,5,8.624144803343244,0.5530546087562722,0.3465930326643961,0.020426329895080197,1,1,0,exante_mid,b1,14,30.5,big_fav,high_implied,0.5685848083666046,0.5918367346938775,0.5745090342587452,0.5289256198347108,0.5487445822931805,0.5781708711005537,0.5692052039244769,0.6013817824169309,0.3566491424423125,0.3148148148148148,0.3503388920031537,0.3157894736842105,0.34013637398853125,0.38872088698918106,0.37835018033670303,0.38586435314346385,0.041247638510981524,0.05694760820045558,0.047115795478877794,0.07335907335907337,0.05519980715798975,0.04129563333297065,0.05198990299438857,0.033577776394870244
WR,00-0032211,2022,5,8.769390393541451,0.4820076129896645,0.29254736433141193,0.058935446934329394,1,1,0,exante_mid,b2,-4,20.5,dog,mid_implied,0.4944750741488431,0.4908424908424908,0.49958381514397376,0.5,0.501108594474082,0.46959964680230115,0.4622607070661951,0.48687494313114266,0.301171564698296,0.296875,0.29711369446902774,0.29545454545454547,0.3031524036556116,0.2717231429254036,0.2615732898751783,0.2905117332554465,0.08856986217811538,0.09195402298850575,0.09453994536381462,0.09669811320754718,0.0778330230470603,0.09092394787179722,0.08567148159730795,0.07585387443283764
WR,00-0032464,2022,5,4.9072561645987856,0.12021191786484442,0.03597705644355475,0.39477408544667014,0,0,0,exante_low,b3,-3,22,dog,mid_implied,0.11618162761416806,0.0998914223669924,0.1062711917818528,0.10540540540540541,0.11574175658585326,0.12002936846769054,0.11956039868168554,0.12390140682394936,0.03647797535128142,0.026915113871635612,0.026602146249866912,0.02564102564102564,0.03791719155978032,0.03749059647520783,0.04030974795525932,0.0410786508393856,0.35548345584374397,0.391304347826087,0.3867961296538824,0.4049079754601227,0.36737748298977885,0.3518106720073921,0.3634316605869982,0.3481402048473374
WR,00-0032688,2022,5,7.774443778811954,0.24972499770765832,0.13085121014902978,0.3011720271401894,0,0,1,exante_mid,b3,-5,17.25,dog,low_implied,0.25018141260761206,0.2654320987654321,0.2514752509044702,0.26597938144329897,0.28478924735357886,0.21154799993111695,0.24146318222470473,0.23024894399451354,0.13429965173851094,0.1407563025210084,0.13595350882547233,0.14135021097046413,0.1480174341981396,0.10580952143180414,0.11371731564046317,0.11705308925181988,0.28862159987441766,0.2731411229135053,0.279203624927855,0.2733644859813084,0.1848236782719195,0.3009414058556044,0.20029415159582845,0.2960754306312911
WR,00-0032980,2022,5,4.849756357678958,0.11932124617601958,0.0353506949359389,0.3909284002761153,0,0,0,exante_low,b3,-8,16.75,big_dog,low_implied,0.11527711496327897,0.0998914223669924,0.10600982459416658,0.10540540540540541,0.11418923620844557,0.09784257676248594,0.08687661791615135,0.12313187386128405,0.0358361595230544,0.026915113871635612,0.02681059037679365,0.02564102564102564,0.03711286350002865,0.028978648150859578,0.02787236705420628,0.040501497934472476,0.3527511574627274,0.391304347826087,0.3844116829764277,0.4049079754601227,0.36965867183980855,0.3624048166425164,0.4177804994139479,0.3460345672190297
WR,00-0033009,2022,5,6.18473726537676,0.24430940678998048,0.1100115920409197,0.21128007590153863,0,0,0,exante_mid,b3,-3.5,22.25,dog,mid_implied,0.24451073974624202,0.2654320987654321,0.2457137291258526,0.26597938144329897,0.23336983212599566,0.2487625476465799,0.22828414892396798,0.22593587438630267,0.11276082297282729,0.13479623824451412,0.1148474322040514,0.13479623824451412,0.10607232036145454,0.11237449255347372,0.0997041711362643,0.10153063811877919,0.22193909467743803,0.20105820105820105,0.21898220531492554,0.20723226703755215,0.22723091658361022,0.21941809826225767,0.22669561126416027,0.24230516857645126
WR,00-0033040,2022,5,9.061561129336956,0.4255423274163015,0.25242710453817896,0.11544484751283735,0,0,0,exante_high,b1,3,23.75,fav,mid_implied,0.43519376404811594,0.4283246977547496,0.45965780583299154,0.4618055555555556,0.46973200003616894,0.4273983659377793,0.48309090026587076,0.49488700892252574,0.25986639354888,0.2424778761061947,0.28422227387413096,0.2565789473684211,0.2798485444347799,0.2531850883175468,0.2868296190828497,0.3035296189206378,0.14341916138096641,0.14112903225806453,0.06269007065342155,0.09032258064516129,0.09278320808867133,0.14533956869745066,0.0864315854574472,0.09088896586803161
WR,00-0033114,2022,5,4.610247560763914,0.09345949731825888,0.02496317809233217,0.4418770542598154,0,0,1,exante_low,b3,-3.5,22.25,dog,mid_implied,0.0891721971256894,0.09505703422053231,0.09785775418512845,0.08648648648648649,0.09189719304389715,0.09454066991178342,0.10083656065570763,0.10038226387525148,0.025210713811000894,0.026915113871635612,0.03125335596511097,0.024495677233429394,0.027510085724870733,0.02674667864847915,0.03175613168586599,0.03060417340113285,0.389010352963106,0.4016393442622951,0.415843301084194,0.4049079754601227,0.40368233974397333,0.3827748779115952,0.39413497095738986,0.37388767415155943
WR,00-0033282,2022,5,6.833520806614968,0.24007615733205231,0.11533384779165978,0.2641981451657307,0,0,0,exante_mid,b3,-2.5,20.5,dog,mid_implied,0.24008077218941168,0.2654320987654321,0.24121327876495322,0.26597938144329897,0.24862034538972716,0.22683496791290253,0.23132112444799788,0.22256004181359917,0.11826066526201036,0.13479623824451412,0.12024832341463422,0.13479623824451412,0.1195444256291448,0.10755545335824222,0.10474112006501343,0.10553262101937484,0.2616643744852409,0.25871766029246346,0.25493102351740465,0.2562854825628548,0.21526933322843922,0.2657454396590084,0.22015258636149748,0.2746311785155828
WR,00-0033536,2022,5,7.662316713205409,0.5421263292056597,0.32143900086896404,0.006014785933505129,1,1,0,exante_mid,b2,3,25.75,fav,mid_implied,0.5572301422133467,0.5476190476190477,0.5630474586089784,0.5289256198347108,0.5033120041715622,0.5701543436591061,0.48637141997199945,0.5374727906845627,0.33085425414057534,0.3114754098360656,0.32559315508122,0.3157894736842105,0.29139123067661116,0.34397071779300636,0.2790301598853438,0.31370642873673343,0.016911235729960887,0.05555555555555555,0.020881360287454687,0.04,0.0458810269796117,0.017121400841106606,0.05672674444279235,0.020901702597306254
WR,00-0033555,2022,5,6.512589095895292,0.26859207321160083,0.12934247627562123,0.1933661774854003,0,0,1,exante_mid,b3,-7,22.75,big_dog,mid_implied,0.2699641365314604,0.27722772277227725,0.271579500726975,0.27722772277227725,0.2605792962406814,0.2850636396081025,0.26982864252474736,0.24523299069072824,0.13274001865931898,0.1407563025210084,0.13442908352684732,0.14135021097046413,0.1252936232825179,0.13731000103449573,0.12410177329556375,0.11594173826827932,0.20805534881226612,0.20105820105820105,0.20634629451532072,0.20723226703755215,0.20502760585160085,0.20024306575442866,0.19466470347469114,0.23074957328551596
WR,00-0033857,2022,5,6.3554872450388045,0.30025980277120223,0.14708548957979906,0.13734137121808,0,0,0,exante_mid,b3,7,29.75,big_fav,high_implied,0.30324375449441837,0.33154121863799285,0.30541027835653184,0.3339483394833948,0.2787669006932023,0.34714834259436167,0.3315778642603407,0.27028260603480914,0.15108271986695485,0.14215686274509803,0.15232432454968026,0.14215686274509803,0.13566499344709743,0.18641396429913915,0.17048893994543843,0.12890879116747261,0.16247549285336899,0.1471861471861472,0.1644803930032465,0.15035799522673032,0.1878898678320717,0.15410869990103726,0.15758215392886138,0.19155507967189672
WR,00-0033871,2022,5,6.247649814861713,0.26246167591991687,0.1221619274960678,0.18650225465850556,0,0,0,exante_mid,b3,-3,20.75,dog,mid_implied,0.2635319405893672,0.27722772277227725,0.265042076490389,0.27722772277227725,0.24830960396603627,0.2518360584013264,0.21900071579851937,0.2403706807042046,0.12531769272145088,0.1407563025210084,0.12716640403262375,0.14135021097046413,0.11592117670401018,0.11549390858874978,0.09609102620177236,0.1106274376169832,0.20266115168985208,0.1548974943052392,0.20142432299661134,0.15873015873015872,0.2143343884253187,0.20553343878959493,0.2297884465944851,0.22621732198334257
WR,00-0033891,2022,5,7.151540165783551,0.3461377674108609,0.1782918856829362,0.1286594223856281,0,0,1,exante_mid,b3,7,25.75,big_fav,mid_implied,0.351557078316199,0.37433155080213903,0.35452660438345013,0.37777777777777777,0.33859037448876367,0.3492716123925415,0.3344856687911774,0.3065058306432512,0.1833406037199793,0.19326241134751773,0.18364496560448762,0.1884328358208955,0.17356514556562475,0.18757609723133023,0.1734828883426578,0.15127784204658565,0.15502428889808892,0.1471861471861472,0.15756577314727083,0.15035799522673032,0.15314157867186115,0.15634115395176557,0.1472235205934805,0.18492347573624554
WR,00-0033908,2022,5,9.79844169480453,0.698853726619383,0.47464441717784855,0,1,1,0,exante_high,b1,4.5,25,fav,mid_implied,0.7178733083476713,0.6585365853658537,0.6584727055254649,0.6285714285714286,0.7004283461552779,0.7088119629174447,0.6761935450595707,0.7191569798017554,0.48714625211560847,0.456,0.4545142305959951,0.453416149068323,0.47882239575701585,0.4792407668192444,0.46281092155154985,0.4916490464800207,8.223237969053432e-4,0.03314917127071823,0.02602792229352605,0.027707808564231738,0.005811809899541612,8.926380709276981e-4,0.010657279661246619,0.00600222332660739
WR,00-0033921,2022,5,6.617789509259834,0.32934709791553496,0.16428230182262993,0.11956339202606292,0,0,0,exante_mid,b1,7.5,27.75,big_fav,high_implied,0.3338667035252811,0.34513274336283184,0.33654341421302925,0.3393665158371041,0.30816458594483825,0.3524743067841723,0.3255095637617099,0.4094329248216896,0.16886044593334443,0.17676767676767677,0.16960641954761219,0.17558886509635974,0.15271022177078517,0.18818100951591865,0.16679289593345112,0.2194768342557658,0.1470727414900059,0.14112903225806453,0.150159967727777,0.13942307692307693,0.1687205477191796,0.14444381296734632,0.15467891891963478,0.09279815991514377
WR,00-0033943,2022,5,6.3124015682407055,0.2910282808262473,0.14081459118518536,0.14827652048930362,1,0,0,exante_mid,b3,-3,22,dog,mid_implied,0.29353438823331124,0.27722772277227725,0.29553930654877686,0.27722772277227725,0.27081040790825195,0.29291524106292977,0.2512763638624703,0.26298921408707143,0.14459969852232646,0.1407563025210084,0.146007497021303,0.14135021097046413,0.130449613302425,0.1406543475723302,0.11448027264249894,0.12435029891523404,0.17168824816967349,0.15270935960591134,0.1729987965439737,0.15873015873015872,0.1948460719311444,0.17142347839274444,0.20342489445928463,0.1996574648580234
WR,00-0034272,2022,5,6.325854828978198,0.37400919477073014,0.1821113634566001,0.0661750546720612,1,0,0,exante_mid,b3,7,29.75,big_fav,high_implied,0.3809281136958274,0.3979591836734694,0.3843761471136229,0.4041095890410959,0.33026226347034593,0.4262113772952921,0.3666017109039602,0.32856121507891084,0.18728772109941516,0.19326241134751773,0.18746649256155384,0.1884328358208955,0.15971229648937907,0.22695927903087024,0.1886450760382688,0.15398622796871267,0.09624538931143732,0.09195402298850575,0.10197932906510557,0.09669811320754718,0.14732465054705018,0.09164095611016931,0.13240725843245132,0.12938546788714833
WR,00-0034348,2022,5,8.343820369557136,0.438552844009628,0.2538348726866779,0.08265458730663855,0,0,0,exante_mid,b3,3,23,fav,mid_implied,0.44887465088141537,0.45481049562682213,0.45336350253563074,0.41983695652173914,0.45193511109227247,0.43120524187666914,0.42930551592294597,0.38008098966168286,0.2613172669475758,0.2424778761061947,0.25883843486670977,0.24086021505376345,0.2604796467087255,0.24697326077859866,0.24036763473166803,0.20417770498340065,0.11287478986878728,0.109107303877367,0.11792979523388426,0.11742059672762271,0.09792395061469857,0.1162251297251112,0.1010966306606353,0.14579174363426511
WR,00-0034411,2022,5,6.656665985309606,0.31566794064303105,0.1581758739736414,0.13731646263629282,0,0,0,exante_mid,b3,7.5,27.75,big_fav,high_implied,0.3194606221095671,0.33154121863799285,0.3218975130150032,0.3339483394833948,0.2995110443051892,0.33818085005526977,0.3210257871204543,0.28244761397950047,0.1625480113063504,0.17567567567567569,0.16347626547387667,0.17558886509635974,0.1490016775273401,0.18157900322131157,0.16498788650270274,0.1369137076545197,0.16245429557507168,0.1471861471861472,0.16446075494060766,0.15035799522673032,0.17559043259103363,0.15937292898705413,0.15853323092480046,0.19153631645811856
WR,00-0034418,2022,5,4.422193024339965,0.1020947136750261,0.02719690441491584,0.386923608753881,0,0,1,exante_low,b3,3,23.75,fav,mid_implied,0.09785233431472996,0.09868421052631579,0.10071362843248399,0.09876543209876543,0.09565740615750663,0.10109932854045715,0.10021408344788957,0.1080727542244597,0.027492336615469317,0.026915113871635612,0.030101366995998566,0.024495677233429394,0.028604778692742333,0.029346229727758626,0.032449543060506694,0.03279081259863903,0.34990581681208816,0.391304347826087,0.38192555803773487,0.4049079754601227,0.39589751599960826,0.3495867681417156,0.3929083906578247,0.34384033957613586
WR,00-0034521,2022,5,6.469824697944158,0.3594750050378106,0.17694989242730896,0.0837549329005175,0,0,0,exante_mid,b3,8,24.75,big_fav,mid_implied,0.36561189190254206,0.3790849673202614,0.3688118654217022,0.3916083916083916,0.32484734427477224,0.3459515178739141,0.28128070499332386,0.31705093062647016,0.1819536889142139,0.17972350230414746,0.1823016734803455,0.18009478672985782,0.15891115525457786,0.17592332866636368,0.13719571500603275,0.15032493586618295,0.1139494435683038,0.109107303877367,0.11895349929254141,0.11742059672762271,0.15435279876254052,0.11816872171932392,0.16800669281448444,0.14683005312916894
WR,00-0034764,2022,5,5.35711177931686,0.2270950248155512,0.09088300865663625,0.1755936665438178,0,0,0,exante_mid,b3,-4.5,20.5,dog,mid_implied,0.22651226557135198,0.2289156626506024,0.22743193142870016,0.2289156626506024,0.19948757755045063,0.21731506832538666,0.16797549064120962,0.21218104665431098,0.09300327273758976,0.1,0.0953689180377367,0.09259259259259259,0.08211490781450119,0.0862698368399843,0.06603146106640266,0.0868860121240805,0.19399304953125063,0.1548974943052392,0.19349870751678658,0.15873015873015872,0.25315069123213274,0.19587530523589033,0.2807199513432856,0.21888013114040605
WR,00-0034765,2022,5,4.789466103325886,0.12977474783529508,0.03818018344161134,0.3557175966667179,0,0,1,exante_low,b3,4,24.5,fav,mid_implied,0.1259133810940596,0.10526315789473684,0.109010781378546,0.11009174311926606,0.12067201195128058,0.13054769157604587,0.12595853812596605,0.13211372273639696,0.03873631052976154,0.03048065650644783,0.02590739180184678,0.027491408934707903,0.03903460978773959,0.04172617487611972,0.04383574717316924,0.04309369908821095,0.3277138600518913,0.3419823559937727,0.3624221978826581,0.36431784107946025,0.3605529482663922,0.3264997925563797,0.35090840949970326,0.3266671946533854
WR,00-0034775,2022,5,7.767526886390031,0.5118348015185534,0.3003015986089085,0.02151695848191637,0,0,1,exante_mid,b2,7,25.75,big_fav,mid_implied,0.5256669959830671,0.5186721991701245,0.531151410827217,0.5,0.48461321572282484,0.5169708013020831,0.45192638015780723,0.5119729521820013,0.30914357432951445,0.296875,0.30476385770129766,0.29545454545454547,0.2790901827114398,0.3091560421555209,0.25900407668427117,0.296757821007969,0.04283283789859526,0.05694760820045558,0.04876385160585148,0.07335907335907337,0.0700952938460917,0.04410074885265517,0.07884112499288806,0.04297554690555024
WR,00-0034827,2022,5,10.482747544013332,0.3649821342140699,0.21982866823868363,0.2310986585229875,0,0,0,exante_high,b3,-5,17.25,dog,low_implied,0.3714154787583358,0.3979591836734694,0.41495087206665415,0.2972972972972973,0.47728844459895964,0.3177883881510028,0.45737379195461914,0.3214096254850767,0.2262430188096005,0.24115755627009647,0.2573315476692802,0.2565789473684211,0.29360716869269754,0.1785543739452954,0.26357420348577393,0.18049774130191915,0.23701506281798293,0.2481012658227848,0.06925841191254346,0.12,0.08620473858839983,0.24862299211699573,0.08630443133636898,0.25469110656369653
WR,00-0034854,2022,5,4.591303697564678,0.09807920282188654,0.02688883906436956,0.4213435976435911,0,0,0,exante_low,b3,-7.5,20.25,big_dog,mid_implied,0.09381106884813427,0.09505703422053231,0.09940446159400998,0.08648648648648649,0.09503758187234071,0.09358470431684553,0.09341820508839421,0.10450951178973732,0.027177546705105134,0.026915113871635612,0.03025224297328531,0.024495677233429394,0.02903946602244862,0.026576328531221372,0.029251309614608912,0.03249137857420222,0.37437362280514985,0.391304347826087,0.4032078240203697,0.4049079754601227,0.3974785865302167,0.3700074794709486,0.40525647389350605,0.3626648006314851
